date,layer,window,return_type,number_of_nodes,number_of_edges,graph_density,alpha,n_excluded_nodes,average_degree,average_strength,median_strength,maximum_strength,edge_weight_mean,edge_weight_std,average_absolute_weight,average_signed_weight,positive_edge_ratio,negative_edge_ratio,centrality_concentration,avg_abs_partial_correlation,average_partial_correlation,average_clustering,global_transitivity,assortativity,largest_cc_share,n_connected_components,spectral_radius,algebraic_connectivity,laplacian_entropy,spectral_gap,eigenvalue_concentration,modularity,number_of_communities,largest_community_share,community_size_herfindahl,community_method,sector_purity,community_compression,market_mode_share,correlation_eigenvalue_concentration,negative_diversification,mst_length,mst_total_length,mst_max_degree,mst_mean_degree,mst_diameter,network_fragility,edge_turnover,community_ari,community_nmi,community_jaccard,community_turnover
2016-05-09,partial_correlation,60,residual,16,23,0.19166666666666668,0.02,14,2.875,0.36405473947525024,0.38782575726509094,0.604297399520874,0.12662772834300995,0.057604700326919556,0.0242703165858984,-0.00541342981159687,0.34782608695652173,0.6521739130434783,0.07313194870948792,0.0242703165858984,-0.00541342981159687,0.07401013066740829,0.17307692307692307,-0.19510300558248567,1.0,1,0.44571828842163086,0.04207083210349083,2.4572248458862305,0.08667293190956116,0.09330619126558304,0.4175741707622486,4,0.375,0.2890625,greedy,0.5,0.8,0.1220834031701088,0.07079173624515533,0.0,1.3175665140151978,19.763497710227966,4.0,1.875,8.0,0.42159953845871817,0.12,0.8462664714494875,0.8874055852282082,0.875,0.11259441477179177
2016-05-10,partial_correlation,60,residual,16,23,0.19166666666666668,0.02,14,2.875,0.3693467974662781,0.3645464777946472,0.6620185971260071,0.12846842408180237,0.060831550508737564,0.024623120203614235,-0.006472904700785875,0.30434782608695654,0.6956521739130435,0.07626764476299286,0.024623120203614235,-0.006472904700785875,0.0721340224018615,0.16363636363636364,-0.14149155354382614,1.0,1,0.47559788823127747,0.042139142751693726,2.433211326599121,0.13170534372329712,0.09580168128013611,0.41490101895137893,4,0.375,0.2890625,greedy,0.5,0.8,0.1231047585606575,0.07106909155845642,0.0,1.314366308848063,19.715494632720947,4.0,1.875,7.0,0.4226447704765532,0.08333333333333337,1.0,1.0,1.0,0.0
2016-05-11,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.34304553270339966,0.3352982997894287,0.6327357292175293,0.12474382668733597,0.05760020762681961,0.02286970242857933,-0.006073291879147291,0.3181818181818182,0.6818181818181818,0.07732448726892471,0.02286970242857933,-0.006073291879147291,0.047455240375844615,0.11764705882352941,-0.14054956106873792,1.0,1,0.44737061858177185,0.03482445329427719,2.417245864868164,0.12234166264533997,0.09661796689033508,0.4121694878837569,3,0.4375,0.3671875,greedy,0.5,0.8666666666666667,0.1207822859287262,0.07033108174800873,0.0,1.3212289174397787,19.81843376159668,4.0,1.875,7.0,0.420219273534086,0.04347826086956519,0.7965412004069176,0.8885465019819911,0.75,0.11145349801800886
2016-05-12,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3109191656112671,0.3184347152709961,0.5212659239768982,0.11306152492761612,0.05146250128746033,0.020727943629026413,-0.005358435679227114,0.2727272727272727,0.7272727272727273,0.07538342475891113,0.020727943629026413,-0.005358435679227114,0.07754524180381578,0.18,-0.08021673216802669,0.9375,2,0.40811848640441895,1.986820041821602e-09,2.4095921516418457,0.10959208011627197,0.09650301188230515,0.4442442546493792,4,0.375,0.3046875,greedy,0.5,0.8,0.11113233864307404,0.06843342632055283,0.0,1.3337061484654744,20.005592226982117,4.0,1.875,7.0,0.3987389193640815,0.37037037037037035,0.679037111334002,0.7583901185101698,0.7047619047619048,0.2416098814898302
2016-05-13,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.31919801235198975,0.32015612721443176,0.5762627720832825,0.11607200652360916,0.04932919517159462,0.021279867738485336,-0.0049904715269804,0.3181818181818182,0.6818181818181818,0.07567207515239716,0.021279867738485336,-0.0049904715269804,0.09854458781576227,0.2830188679245283,-0.4269779789333321,0.9375,2,0.3902943730354309,3.4769369605669453e-09,2.4082000255584717,0.07348915934562683,0.09592922031879425,0.43862190112111965,4,0.375,0.3046875,greedy,0.5,0.8,0.11101466417312622,0.0687456876039505,0.0,1.3319525321324666,19.979287981987,4.0,1.875,8.0,0.3988351361619102,0.24,1.0,1.0,1.0,0.0
2016-05-16,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.32275354862213135,0.36636725068092346,0.5796351432800293,0.11736490577459335,0.052606251090765,0.02151690050959587,-0.0062268199399113655,0.2727272727272727,0.7272727272727273,0.07673217356204987,0.02151690050959587,-0.0062268199399113655,0.1325160683402567,0.3333333333333333,-0.3781803772950661,0.9375,2,0.4100900888442993,5.463758334656177e-09,2.3968091011047363,0.08573132753372192,0.0990973711013794,0.45540103915410013,5,0.3125,0.2421875,greedy,0.5625,0.7333333333333334,0.11059364676475525,0.06879596412181854,0.0,1.331777016321818,19.97665524482727,4.0,1.875,7.0,0.3991885022984611,0.08695652173913049,0.6201028888009498,0.7988167215620285,0.8428571428571429,0.20118327843797146
2016-05-17,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3114011585712433,0.3621429204940796,0.5246284008026123,0.11323679238557816,0.05074658617377281,0.020760079845786095,-0.00605611689388752,0.2727272727272727,0.7272727272727273,0.0769399106502533,0.020760079845786095,-0.00605611689388752,0.09315654251874206,0.2830188679245283,-0.1787565807437378,0.9375,2,0.40961021184921265,2.4835264955669345e-09,2.3929340839385986,0.10266891121864319,0.09845252335071564,0.4232043218125986,4,0.375,0.3046875,greedy,0.5,0.8,0.10926734656095505,0.06845615059137344,0.0,1.3323159217834473,19.98473882675171,4.0,1.875,6.0,0.3992577479945289,0.08695652173913049,0.6201028888009498,0.7988167215620285,0.740952380952381,0.20118327843797146
2016-05-18,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.33427369594573975,0.3607121706008911,0.6169867515563965,0.12155408412218094,0.056519776582717896,0.022284915670752525,-0.004932382144033909,0.3181818181818182,0.6818181818181818,0.07721328735351562,0.022284915670752525,-0.004932382144033909,0.0748683275721291,0.21818181818181817,-0.3838123174139003,1.0,1,0.4412177801132202,0.04034728929400444,2.41288161277771,0.11642113327980042,0.09953790158033371,0.44310309837670997,4,0.375,0.28125,greedy,0.5625,0.8,0.1132136881351471,0.06938386708498001,0.0,1.3254207849502564,19.881311774253845,4.0,1.875,8.0,0.4201822068956163,0.16666666666666663,0.7080838323353293,0.8415061271560221,0.6666666666666666,0.15849387284397787
2016-05-19,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.33509522676467896,0.3238336145877838,0.6398937106132507,0.121852807700634,0.06163197383284569,0.022339681163430214,-0.0049078864976763725,0.3181818181818182,0.6818181818181818,0.07641436159610748,0.022339681163430214,-0.0049078864976763725,0.07576457269039469,0.21818181818181817,-0.5104787006961368,1.0,1,0.4343704581260681,0.04003795608878136,2.4172065258026123,0.08030903339385986,0.0999014601111412,0.4837192284033258,3,0.4375,0.3515625,greedy,0.5,0.8666666666666667,0.11594266444444656,0.06976377964019775,0.0,1.3230255047480266,19.845382571220398,4.0,1.875,9.0,0.41991589830981363,0.16666666666666663,0.6857541899441341,0.7783491871971011,0.6892857142857143,0.2216508128028989
2016-05-20,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3476977050304413,0.33305874466896057,0.6427648067474365,0.12643550336360931,0.060376014560461044,0.02317984774708748,-0.0055215428583323956,0.3181818181818182,0.6818181818181818,0.07560043036937714,0.02317984774708748,-0.0055215428583323956,0.07209908103213153,0.16666666666666666,-0.5418827448532746,1.0,1,0.4359963536262512,0.037299882620573044,2.4283013343811035,0.06693905591964722,0.09919749200344086,0.48624609548605524,3,0.4375,0.3515625,greedy,0.5,0.8666666666666667,0.11609212309122086,0.06993934512138367,0.0,1.3239556312561036,19.859334468841553,4.0,1.875,9.0,0.4196445879009035,0.08695652173913049,1.0,1.0,1.0,0.0
2016-05-23,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.30691489577293396,0.34316569566726685,0.5087341070175171,0.11160540580749512,0.0489615760743618,0.02046099305152893,-0.006013526581227779,0.2727272727272727,0.7272727272727273,0.07374200224876404,0.02046099305152893,-0.006013526581227779,0.042177201475985915,0.11764705882352941,-0.5800335969161715,1.0,1,0.36792251467704773,0.042243458330631256,2.4404659271240234,0.05919334292411804,0.09635962545871735,0.4559930947206447,3,0.4375,0.3515625,greedy,0.5,0.8666666666666667,0.10570955276489258,0.06827005743980408,0.0,1.3341466824213664,20.012200236320496,4.0,1.875,9.0,0.41902511186069913,0.16666666666666663,1.0,1.0,1.0,0.0
2016-05-24,partial_correlation,60,residual,16,23,0.19166666666666668,0.02,14,2.875,0.3004971742630005,0.3243383765220642,0.5444040298461914,0.10452074557542801,0.042209502309560776,0.02003314346075058,-0.005208187736570835,0.30434782608695654,0.6956521739130435,0.0745583325624466,0.02003314346075058,-0.005208187736570835,0.06742840016389952,0.15254237288135594,-0.5717125700470449,1.0,1,0.3460082411766052,0.04301770031452179,2.4503531455993652,0.04321560263633728,0.09697011858224869,0.4530475383048581,3,0.4375,0.3515625,greedy,0.5,0.8666666666666667,0.1016044169664383,0.06769465655088425,0.0,1.3369192759195963,20.053789138793945,5.0,1.875,7.0,0.42207499974303775,0.125,1.0,1.0,1.0,0.0
2016-05-25,partial_correlation,60,residual,16,23,0.19166666666666668,0.02,14,2.875,0.2929927110671997,0.3183410167694092,0.5238847732543945,0.10191050916910172,0.04350590333342552,0.01953284814953804,-0.005070597864687443,0.30434782608695654,0.6956521739130435,0.07463294267654419,0.01953284814953804,-0.005070597864687443,0.06433015884162217,0.15254237288135594,-0.5645937365684187,1.0,1,0.3392437696456909,0.04164616018533707,2.4468560218811035,0.04107382893562317,0.09618112444877625,0.45608334349232105,3,0.4375,0.3515625,greedy,0.5,0.8666666666666667,0.09964107722043991,0.0674896389245987,0.0,1.3389999310175578,20.084998965263367,5.0,1.875,7.0,0.4220998697810703,0.0,1.0,1.0,1.0,0.0
2016-05-26,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.27969223260879517,0.3113842010498047,0.46713680028915405,0.10170626640319824,0.041924118995666504,0.018646148964762688,-0.005521664395928383,0.2727272727272727,0.7272727272727273,0.07556214183568954,0.018646148964762688,-0.005521664395928383,0.045089789573008826,0.11320754716981132,-0.5342947945822106,1.0,1,0.3303738236427307,0.039840783923864365,2.430079460144043,0.043554067611694336,0.09694497287273407,0.43981359262193387,3,0.4375,0.3515625,greedy,0.5,0.8666666666666667,0.0999765396118164,0.06739436835050583,0.0,1.3385249773661296,20.077874660491943,5.0,1.875,6.0,0.41963182505634095,0.04347826086956519,1.0,1.0,1.0,0.0
2016-05-27,partial_correlation,60,residual,16,23,0.19166666666666668,0.02,14,2.875,0.31345292925834656,0.3559741675853729,0.5388681888580322,0.10902711749076843,0.044896554201841354,0.02089686319231987,-0.006340207532048225,0.2608695652173913,0.7391304347826086,0.07707062363624573,0.02089686319231987,-0.006340207532048225,0.0809386311046363,0.2459016393442623,-0.4210985827591914,1.0,1,0.3782709836959839,0.04584209993481636,2.4243507385253906,0.07057419419288635,0.0956670343875885,0.4067581262181102,3,0.4375,0.3671875,greedy,0.4375,0.8666666666666667,0.10646803677082062,0.06846071779727936,0.0,1.330156421661377,19.952346324920654,4.0,1.875,7.0,0.4229124301009708,0.19999999999999996,0.49951876804619827,0.6180478314395624,0.6761904761904761,0.38195216856043757
2016-05-30,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3083644211292267,0.34864693880081177,0.5761608481407166,0.11213251948356628,0.04734785109758377,0.020557628944516182,-0.005739974789321423,0.2727272727272727,0.7272727272727273,0.07832276076078415,0.020557628944516182,-0.005739974789321423,0.07642932420396602,0.21428571428571427,-0.5003797765429306,0.9375,2,0.38064321875572205,3.4769371826115503e-09,2.387544870376587,0.07243803143501282,0.0984482541680336,0.41153471610787173,5,0.3125,0.234375,greedy,0.5625,0.7333333333333334,0.10840881615877151,0.0687161386013031,0.0,1.3264685233434041,19.897027850151062,4.0,1.875,7.0,0.3997186980313725,0.125,0.42184154175588867,0.6133816852098297,0.6547619047619048,0.3866183147901703
2016-05-31,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3159444332122803,0.35760611295700073,0.5771329402923584,0.11488887667655945,0.0485706552863121,0.02106296271085739,-0.005946742370724678,0.2727272727272727,0.7272727272727273,0.07835644483566284,0.02106296271085739,-0.005946742370724678,0.07669758759966522,0.21428571428571427,-0.5233624552479341,0.9375,2,0.3880111575126648,4.967052991133869e-09,2.3861050605773926,0.07083556056022644,0.09849067032337189,0.4058682323519742,5,0.3125,0.25,greedy,0.5625,0.7333333333333334,0.10855893045663834,0.06893399357795715,0.0,1.3228134155273437,19.842201232910156,4.0,1.875,7.0,0.39972992605633206,0.0,0.7311827956989247,0.8714959581811299,0.82,0.1285040418188701
2016-06-01,partial_correlation,60,residual,16,23,0.19166666666666668,0.02,14,2.875,0.32776331901550293,0.3522040843963623,0.578044593334198,0.11400464177131653,0.04933920502662659,0.021850887686014175,-0.005263236816972494,0.30434782608695654,0.6956521739130435,0.07893095910549164,0.021850887686014175,-0.005263236816972494,0.07355514176900624,0.1935483870967742,-0.46264781226983465,0.9375,2,0.40499207377433777,5.960463678178485e-09,2.392721176147461,0.10462629795074463,0.09933390468358994,0.3917745279874056,5,0.3125,0.25,greedy,0.5625,0.7333333333333334,0.10872048884630203,0.06905502080917358,0.0,1.321393076578776,19.82089614868164,4.0,1.875,7.0,0.40269920859071945,0.04347826086956519,1.0,1.0,1.0,0.0
2016-06-02,partial_correlation,60,residual,16,21,0.175,0.02,14,2.625,0.2942347526550293,0.3153854012489319,0.5910779237747192,0.11208943277597427,0.05009259283542633,0.019615650177001953,-0.003698021173477173,0.3333333333333333,0.6666666666666666,0.0812915563583374,0.019615650177001953,-0.003698021173477173,0.07716982046093472,0.2222222222222222,-0.470607753660412,0.875,3,0.37329232692718506,5.634581617399323e-17,2.336329460144043,0.07159250974655151,0.0966225117444992,0.3881295149321014,6,0.3125,0.21875,greedy,0.625,0.6666666666666667,0.10500697046518326,0.068442702293396,0.0,1.3249964793523152,19.87494719028473,5.0,1.875,8.0,0.37709718545277915,0.16666666666666663,0.3333333333333333,0.7025012753576871,0.6657142857142857,0.29749872464231286
2016-06-03,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3003951907157898,0.3120185434818268,0.5684123635292053,0.10923461616039276,0.04732044041156769,0.020026346668601036,-0.003957126755267382,0.3181818181818182,0.6818181818181818,0.08008162677288055,0.020026346668601036,-0.003957126755267382,0.07915007552338219,0.20689655172413793,-0.5187593121805676,0.9375,2,0.3738452196121216,9.020562075079397e-17,2.374957323074341,0.07727620005607605,0.09716635942459106,0.39677866334868006,6,0.25,0.1953125,greedy,0.625,0.6666666666666667,0.10353437066078186,0.0682496428489685,0.0,1.3258188962936401,19.887283444404602,5.0,1.875,7.0,0.4003049867020713,0.20833333333333337,0.4574468085106383,0.7905860683764351,0.6,0.20941393162356492
2016-06-06,partial_correlation,60,residual,16,20,0.16666666666666666,0.02,14,2.5,0.2765490710735321,0.2643962502479553,0.5438464879989624,0.11061961948871613,0.044837187975645065,0.018436603248119354,-0.0045365323312580585,0.3,0.7,0.07888895273208618,0.018436603248119354,-0.0045365323312580585,0.07771732129858229,0.1956521739130435,-0.6206242883900273,0.9375,2,0.33798345923423767,-6.938893490316922e-18,2.3638181686401367,0.050931692123413086,0.09501364082098007,0.419753788167833,5,0.25,0.2265625,greedy,0.625,0.7333333333333334,0.10280671715736389,0.06776568293571472,0.0,1.3304664452870687,19.95699667930603,4.0,1.875,7.0,0.39435187313291764,0.09090909090909094,0.875195007800312,0.9463016791769343,0.8333333333333334,0.05369832082306569
2016-06-07,partial_correlation,60,residual,16,20,0.16666666666666666,0.02,14,2.5,0.284001886844635,0.27750590443611145,0.5612161159515381,0.11360074579715729,0.04712602496147156,0.018933458253741264,-0.00461061205714941,0.3,0.7,0.07863076031208038,0.018933458253741264,-0.00461061205714941,0.07490445467814565,0.1956521739130435,-0.6377367972711653,0.9375,2,0.34413498640060425,-2.7755575615628914e-17,2.3649377822875977,0.040262311697006226,0.09520076215267181,0.4247908297773887,5,0.25,0.2265625,greedy,0.625,0.7333333333333334,0.1033826395869255,0.06803946197032928,0.0,1.3283354997634889,19.92503249645233,3.0,1.875,10.0,0.3942658089929157,0.0,1.0,1.0,1.0,0.0
2016-06-08,partial_correlation,60,residual,16,20,0.16666666666666666,0.02,14,2.5,0.2963731288909912,0.28108662366867065,0.5997004508972168,0.11854924261569977,0.04746127501130104,0.019758207723498344,-0.003352863248437643,0.35,0.65,0.08075325936079025,0.019758207723498344,-0.003352863248437643,0.08872350006996552,0.2553191489361702,-0.3379186612107854,0.9375,2,0.38681504130363464,1.1495947042003125e-16,2.3497684001922607,0.07798638939857483,0.09735223650932312,0.4381309878172592,6,0.3125,0.2109375,greedy,0.625,0.6666666666666667,0.10398881882429123,0.06818169355392456,0.0,1.3261424064636231,19.892136096954346,4.0,1.875,8.0,0.394973308675819,0.26086956521739135,0.46026986506746626,0.750602155836464,0.64,0.24939784416353605
2016-06-09,partial_correlation,60,residual,16,20,0.16666666666666666,0.02,14,2.5,0.29666826128959656,0.3063737452030182,0.6144879460334778,0.11866730451583862,0.04943903163075447,0.01977788284420967,-0.0037262297701090574,0.35,0.65,0.08191250264644623,0.01977788284420967,-0.0037262297701090574,0.0806088157163698,0.3125,-0.514636725055157,0.9375,2,0.38209956884384155,3.469446951953614e-17,2.3380320072174072,0.05903005599975586,0.10025784373283386,0.44850271611732434,5,0.3125,0.25,greedy,0.625,0.7333333333333334,0.10359253734350204,0.06843097507953644,0.0,1.325279418627421,19.879191279411316,3.0,1.875,10.0,0.395359723104371,0.18181818181818177,0.8022598870056498,0.8844936767249737,0.7861111111111111,0.1155063232750263
2016-06-10,partial_correlation,60,residual,16,20,0.16666666666666666,0.02,14,2.5,0.30941978096961975,0.32864630222320557,0.5518407821655273,0.1237678974866867,0.0507349818944931,0.020627982914447784,-0.0038480947259813547,0.35,0.65,0.08159700781106949,0.020627982914447784,-0.0038480947259813547,0.06711352420699904,0.3125,-0.2975790729637422,0.875,3,0.40685969591140747,8.332662795812538e-17,2.315325975418091,0.07282814383506775,0.10392153263092041,0.41336396273121523,6,0.3125,0.21875,greedy,0.625,0.6666666666666667,0.10437268763780594,0.06889784336090088,0.0,1.3200088500976563,19.800132751464844,4.0,1.875,9.0,0.37442122482591206,0.09523809523809523,0.8888888888888888,0.9496291541669788,0.96,0.050370845833021205
2016-06-13,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.336111843585968,0.33418434858322144,0.598899781703949,0.12222247570753098,0.05139312893152237,0.02240745536983013,-0.00544652109965682,0.3181818181818182,0.6818181818181818,0.0799650326371193,0.02240745536983013,-0.00544652109965682,0.05976712817656746,0.25862068965517243,-0.26318120575773657,0.9375,2,0.4319891929626465,1.4901158085223187e-09,2.36545991897583,0.08370423316955566,0.099373459815979,0.4134958017659386,4,0.4375,0.328125,greedy,0.5,0.8,0.10579660534858704,0.06925544887781143,0.0,1.3168757756551106,19.75313663482666,4.0,1.875,9.0,0.4002661219901509,0.09090909090909094,0.671875,0.852917343203454,0.6666666666666666,0.14708265679654597
2016-06-14,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.33850568532943726,0.33459365367889404,0.5885088443756104,0.12309296429157257,0.05198947712779045,0.02256704494357109,-0.005125356838107109,0.3181818181818182,0.6818181818181818,0.07967987656593323,0.02256704494357109,-0.005125356838107109,0.06382453270231425,0.2631578947368421,-0.30019761980624743,0.9375,2,0.42927417159080505,5.551115123125783e-17,2.3671088218688965,0.0712634027004242,0.10155516117811203,0.4075352967265841,5,0.3125,0.234375,greedy,0.5,0.7333333333333334,0.10726089030504227,0.0693301111459732,0.0,1.3155372540156047,19.73305881023407,4.0,1.875,8.0,0.4001710699664222,0.08695652173913049,0.44869831546707506,0.7358432206783997,0.7928571428571428,0.2641567793216003
2016-06-15,partial_correlation,60,residual,16,21,0.175,0.02,14,2.625,0.3302951157093048,0.3434402346611023,0.5764472484588623,0.12582671642303467,0.053487446159124374,0.022019673138856888,-0.004338602069765329,0.3333333333333333,0.6666666666666666,0.08130853623151779,0.022019673138856888,-0.004338602069765329,0.06740445489215943,0.2830188679245283,-0.2626975548544096,0.875,3,0.4302588105201721,6.972904923717449e-17,2.324519395828247,0.06943473219871521,0.10344728082418442,0.3992998133838067,6,0.25,0.203125,greedy,0.5625,0.6666666666666667,0.10738822817802429,0.06933613121509552,0.0,1.3154346148173015,19.73151922225952,3.0,1.875,10.0,0.3771028454105059,0.045454545454545414,0.8802395209580839,0.950802771589907,0.96,0.049197228410093
2016-06-16,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.34219399094581604,0.3863467574119568,0.6519155502319336,0.12443418055772781,0.05405370518565178,0.02281293272972107,-0.0018712428864091635,0.4090909090909091,0.5909090909090909,0.08383689820766449,0.02281293272972107,-0.0018712428864091635,0.08086861609608717,0.3870967741935484,-0.2527224757277818,0.875,3,0.4687859117984772,6.86155582535597e-17,2.3125929832458496,0.10506623983383179,0.10392562299966812,0.4114641310078838,5,0.375,0.28125,greedy,0.5625,0.7333333333333334,0.10901044309139252,0.06957876682281494,0.0,1.312472152709961,19.687082290649414,3.0,1.875,8.0,0.3807234105136659,0.13043478260869568,0.5212765957446809,0.7965823065568596,0.7587301587301587,0.20341769344314042
2016-06-17,partial_correlation,60,residual,16,21,0.175,0.02,14,2.625,0.3273882269859314,0.36990535259246826,0.7193492650985718,0.12471933662891388,0.049932245165109634,0.0218258835375309,-0.0028110563289374113,0.38095238095238093,0.6190476190476191,0.08751605451107025,0.0218258835375309,-0.0028110563289374113,0.10208058973626287,0.4,-0.3544035843488705,0.6875,4,0.4660511314868927,-2.4835269396561444e-09,2.278367280960083,0.1225307285785675,0.11108806729316711,0.4009050736575057,5,0.4375,0.296875,greedy,0.5625,0.7333333333333334,0.10678423196077347,0.06910150498151779,0.0,1.3173423290252686,19.76013493537903,4.0,1.875,8.0,0.3166720181703568,0.13043478260869568,0.5909090909090909,0.818710901708992,0.8761904761904763,0.18128909829100803
2016-06-20,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3206729292869568,0.3451046943664551,0.6139731407165527,0.11660835146903992,0.047651149332523346,0.02137819491326809,-0.0004269475757610053,0.45454545454545453,0.5454545454545454,0.08342298865318298,0.02137819491326809,-0.0004269475757610053,0.17214414782904763,0.35,-0.500233071699911,0.9375,2,0.412309855222702,9.93410242955406e-10,2.3501713275909424,0.053963154554367065,0.10557723045349121,0.4168432909819847,5,0.3125,0.234375,greedy,0.5,0.7333333333333334,0.10570260137319565,0.06886748969554901,0.0,1.3178274075190226,19.76741111278534,4.0,1.875,8.0,0.40141877399550546,0.20833333333333337,0.4146341463414634,0.7216027582324086,0.660952380952381,0.2783972417675914
2016-06-21,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.30942291021347046,0.29302355647087097,0.594631552696228,0.11251742392778397,0.04828406870365143,0.020628193393349648,-0.0015843845903873444,0.4090909090909091,0.5909090909090909,0.08651094138622284,0.020628193393349648,-0.0015843845903873444,0.11071439652319662,0.2459016393442623,-0.30869990377919143,0.9375,2,0.4264479875564575,2.9802311729554276e-09,2.3354005813598633,0.12222015857696533,0.10880116373300552,0.4370482158979358,5,0.3125,0.234375,greedy,0.5,0.7333333333333334,0.1045270636677742,0.0685337707400322,0.0,1.3215542316436768,19.82331347465515,4.0,1.875,8.0,0.4024480915731854,0.16666666666666663,0.6660482374768089,0.860817900877847,0.8400000000000001,0.13918209912215296
2016-06-22,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3093932569026947,0.29059046506881714,0.5902811288833618,0.11250665038824081,0.04887983575463295,0.020626218989491463,-0.0014367633266374469,0.4090909090909091,0.5909090909090909,0.08690394461154938,0.020626218989491463,-0.0014367633266374469,0.13406735727404312,0.2857142857142857,-0.3525219628883433,0.9375,2,0.4175838828086853,-6.938893903907228e-17,2.329615354537964,0.08741733431816101,0.10851413011550903,0.44337306974853335,4,0.4375,0.328125,greedy,0.5,0.8,0.10467458516359329,0.06844798475503922,0.0,1.322367270787557,19.835509061813354,4.0,1.875,8.0,0.4025790926482942,0.08695652173913049,0.7243491577335375,0.890294378488082,0.7999999999999999,0.10970562151191798
2016-06-23,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.29588112235069275,0.27888137102127075,0.5589073896408081,0.10759313404560089,0.0481438934803009,0.019725408405065536,-0.003577422583475709,0.3181818181818182,0.6818181818181818,0.08837324380874634,0.019725408405065536,-0.003577422583475709,0.07075550409940286,0.22727272727272727,-0.33966710422489443,0.9375,2,0.4088974893093109,-1.457167984518314e-16,2.3213250637054443,0.12378734350204468,0.1138899177312851,0.4182103292119891,4,0.4375,0.328125,greedy,0.5,0.8,0.10163523256778717,0.06796048581600189,0.0,1.3270245393117268,19.905368089675903,4.0,1.875,8.0,0.4030688590473599,0.16666666666666663,0.8358413132694938,0.8710105032194934,0.7166666666666667,0.12898949678050664
2016-06-24,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.28460896015167236,0.2737770676612854,0.6467541456222534,0.10349416732788086,0.04946910962462425,0.018973929807543755,-0.003461115062236786,0.3181818181818182,0.6818181818181818,0.08475328981876373,0.018973929807543755,-0.003461115062236786,0.06846674791021565,0.2542372881355932,-0.30675210585724716,1.0,1,0.37918198108673096,0.024455705657601357,2.362271308898926,0.052116602659225464,0.10786453634500504,0.47764647766746204,3,0.5,0.375,greedy,0.5,0.8666666666666667,0.10059161484241486,0.06756285578012466,0.0,1.3311646302541098,19.967469453811646,4.0,1.875,7.0,0.422695541050699,0.3076923076923077,0.7272727272727273,0.7844861650330224,0.66875,0.21551383496697762
2016-06-27,partial_correlation,60,residual,16,23,0.19166666666666668,0.02,14,2.875,0.31117165088653564,0.28757330775260925,0.6444203853607178,0.10823361575603485,0.05108530446887016,0.020744776353240013,-0.0017856938065961003,0.391304347826087,0.6086956521739131,0.0793173760175705,0.020744776353240013,-0.0017856938065961003,0.1385148749376678,0.3,-0.09762513489744752,1.0,1,0.39230477809906006,0.016129078343510628,2.3997879028320312,0.039150506258010864,0.10017766058444977,0.4600102342178095,4,0.3125,0.2578125,greedy,0.4375,0.8,0.10288998484611511,0.06822800636291504,0.0,1.3263845682144164,19.895768523216248,3.0,1.875,10.0,0.4236613475614124,0.2692307692307693,0.3586206896551724,0.589205373099722,0.6333333333333333,0.410794626900278
2016-06-28,partial_correlation,60,residual,16,22,0.18333333333333332,0.02,14,2.75,0.3053628206253052,0.3194129168987274,0.6445749998092651,0.11104103922843933,0.05010264366865158,0.020357521250844002,-0.0009223826345987618,0.4090909090909091,0.5909090909090909,0.07962387800216675,0.020357521250844002,-0.0009223826345987618,0.16607574876567463,0.375,-0.23503243059444448,0.75,2,0.3867778182029724,-2.5607447121832804e-16,2.3782787322998047,0.028314709663391113,0.09885000437498093,0.5124107646716237,3,0.4375,0.3515625,greedy,0.4375,0.8666666666666667,0.10315530747175217,0.06815771758556366,0.0,1.3260598659515381,19.89089798927307,3.0,1.875,10.0,0.33765240377850003,0.125,0.4847942754919499,0.7054315703393932,0.6261904761904762,0.2945684296606068
