replication,old_rmse,new_rmse,old_mae,new_mae,brier_score,coverage_95,old_coverage_95,coverage_improvement,interval_score_95,old_interval_score_95,interval_score_change,var_exceedance_95,expected_shortfall_calibration_error,drawdown_probability_5,rmse_difference_new_minus_old,mae_difference_new_minus_old
787,0.07020458695343453,0.059387271637782395,0.05330052057496584,0.043893431945362674,0.6519771243066016,0.9585448392554992,0.9010152284263959,0.05752961082910324,0.3730220166138143,0.3985356091739336,-0.025513592560119314,0.047377326565143825,-0.06434747093187826,0.4179357021996616,-0.01081731531565213,-0.00940708862960317
788,0.061633910368872454,0.04933875534061986,0.04878133213016046,0.03775245763022105,0.626590236498677,0.9712351945854484,0.8434856175972927,0.1277495769881557,0.2971896690728298,0.35432498459768164,-0.05713531552485185,0.023688663282571912,-0.066321400122351,0.29357021996615906,-0.012295155028252597,-0.01102887449993941
789,0.06201139043530586,0.05420605490647706,0.047601380279571684,0.04079871746831606,0.6560340712032364,0.9780033840947546,0.9060913705583756,0.071912013536379,0.3217589909911484,0.31594013390434994,0.005818857086798468,0.023688663282571912,-0.049908164801967914,0.34348561759729274,-0.007805335528828804,-0.006802662811255626
790,0.06565014983031885,0.05721474298461341,0.049679443071670076,0.04179854953445464,0.6714764175884148,0.9636209813874789,0.8756345177664975,0.08798646362098139,0.3387139058188677,0.39469663855299,-0.0559827327341223,0.03807106598984772,-0.04347687006930462,0.48223350253807107,-0.008435406845705436,-0.007880893537215439
791,0.06278809513237732,0.05519673293134172,0.04869855070651373,0.04120078764710707,0.6455433461925631,0.9560067681895094,0.8807106598984772,0.07529610829103217,0.3433467085263005,0.37338439788597005,-0.03003768935966955,0.046531302876480544,-0.0373073022779519,0.3020304568527919,-0.007591362201035602,-0.007497763059406658
792,0.07215496647780513,0.059244084873254034,0.05521909462699458,0.04360850088656058,0.6551729119754179,0.9323181049069373,0.8409475465313029,0.09137055837563446,0.3809132239537234,0.4640957867252717,-0.08318256277154829,0.06514382402707276,-0.03036754747637893,0.35194585448392557,-0.012910881604551096,-0.011610593740433994
793,0.0728431073715389,0.05946106181831677,0.05525187333873625,0.044985938979191266,0.6634780522034164,0.9526226734348562,0.8417935702199661,0.11082910321489003,0.3597685020105756,0.44683989651133504,-0.08707139450075946,0.048223350253807105,-0.044085423525263207,0.4010152284263959,-0.01338204555322213,-0.010265934359544981
794,0.07191880836556058,0.06459447060738323,0.05413402881801003,0.04881966838179352,0.6491898766551557,0.9323181049069373,0.8663282571912013,0.06598984771573602,0.4144853621299929,0.4813164735450396,-0.06683111141504672,0.06852791878172589,-0.037140240557480275,0.3934010152284264,-0.0073243377581773544,-0.0053143604362165114
795,0.06889843317833619,0.05996186830009824,0.05164034904894865,0.04316144747550251,0.658722597796853,0.9213197969543148,0.8350253807106599,0.08629441624365486,0.41223573116223555,0.4990767353079418,-0.08684100414570622,0.08121827411167512,-0.037186766956854966,0.38917089678510997,-0.008936564878237949,-0.008478901573446142
796,0.06443176694933027,0.0572770033889688,0.0493049572246939,0.04205373944407922,0.653334774155997,0.9424703891708968,0.8350253807106599,0.10744500846023686,0.36521913395513517,0.426905918876418,-0.06168678492128282,0.06175972927241963,-0.016472616962489223,0.3739424703891709,-0.007154763560361467,-0.007251217780614681
797,0.07083743291654099,0.06187024264242559,0.05389831652385013,0.04479228219557497,0.6842827819452645,0.9357021996615905,0.8333333333333334,0.10236886632825715,0.3626346217297714,0.45321326703614606,-0.09057864530637466,0.06514382402707276,-0.002012005947317985,0.37986463620981387,-0.008967190274115397,-0.009106034328275163
798,0.07685980927382668,0.06169189698138906,0.057026942593783284,0.046354694544536224,0.6737918562714248,0.9069373942470389,0.8197969543147208,0.08714043993231813,0.39384748413975174,0.49129462957412556,-0.09744714543437383,0.09137055837563451,-0.028728702949981727,0.3096446700507614,-0.015167912292437621,-0.01067224804924706
799,0.07127443505858988,0.058269660890330005,0.05478685203799531,0.043907800996340826,0.6592917029230282,0.9331641285956007,0.8392554991539763,0.09390862944162437,0.3647132037018934,0.43343853924515735,-0.06872533554326393,0.06514382402707276,-0.039681629652865036,0.3299492385786802,-0.013004774168259875,-0.010879051041654486
800,0.0637505653288154,0.057383779014431265,0.04716793639633416,0.04226327956097671,0.6330547535904829,0.9475465313028765,0.868020304568528,0.0795262267343485,0.34636727639975123,0.40398399456723383,-0.057616718167482595,0.050761421319796954,-0.03361597890809517,0.3866328257191201,-0.006366786314384136,-0.00490465683535745
801,0.06790185776091467,0.05622753114864311,0.05288263413550133,0.04426420938740527,0.6545994872578904,0.9873096446700508,0.868020304568528,0.11928934010152281,0.31660170407802074,0.36713477428523694,-0.0505330702072162,0.009306260575296108,-0.0680288130482326,0.34856175972927245,-0.011674326612271566,-0.008618424748096057
802,0.06355970054665809,0.05595578814252628,0.04720458034125945,0.039773332451904245,0.633731444081667,0.9560067681895094,0.8849407783417935,0.07106598984771584,0.3764515099084308,0.39868157491088035,-0.02223006500244956,0.04568527918781726,-0.038386100215038604,0.4263959390862944,-0.007603912404131809,-0.0074312478893552025
803,0.0693885656254683,0.060340753111891604,0.05240171294719803,0.04547839959837354,0.6569390066628183,0.9407783417935702,0.873942470389171,0.06683587140439928,0.4056639632772474,0.45072561379252546,-0.04506165051527805,0.05922165820642978,-0.04766997869408324,0.42470389170896783,-0.009047812513576697,-0.0069233133488244905
804,0.07658741320323571,0.06261331759583319,0.058599482580814204,0.04659727147592984,0.6556785256832375,0.9179357021996616,0.8223350253807107,0.0956006768189509,0.40546145012699075,0.5345428639565761,-0.12908141382958538,0.07952622673434856,-0.02951998429756944,0.4103214890016921,-0.013974095607402523,-0.012002211104884364
805,0.06621816161475567,0.049863005397046925,0.05194718596411463,0.03916006435390728,0.6272019924792723,0.9856175972927242,0.88917089678511,0.09644670050761428,0.3158226705873661,0.3289749895190237,-0.01315231893165758,0.012690355329949238,-0.0941085425233494,0.3299492385786802,-0.01635515621770875,-0.012787121610207348
806,0.07627486367190711,0.06569359338252799,0.0580806820733331,0.05116749045414048,0.6975506592313793,0.9060913705583756,0.8384094754653131,0.06768189509306255,0.42414277339272044,0.48982764862854594,-0.0656848752358255,0.09898477157360407,-0.04371666590291992,0.46446700507614214,-0.010581270289379122,-0.00691319161919262
807,0.06254075002016428,0.052295888750806326,0.04723046202365591,0.039780322106323866,0.673232516756241,0.9771573604060914,0.8840947546531303,0.0930626057529611,0.32357733809064576,0.3472218012067331,-0.023644463116087366,0.02284263959390863,-0.06254437011883199,0.4213197969543147,-0.010244861269357954,-0.007450139917332045
808,0.07242808318252636,0.07121080278925719,0.05502430036178481,0.05331066602312365,0.688664800989975,0.8993231810490694,0.8155668358714044,0.08375634517766495,0.42290003102495444,0.5294722861175051,-0.10657225509255064,0.1065989847715736,-0.007801240937053894,0.4289340101522843,-0.0012172803932691684,-0.0017136343386611602
809,0.07268635956143471,0.06272623932075658,0.05452775641143491,0.046212602869533964,0.6733568166384919,0.9187817258883249,0.8333333333333334,0.08544839255499148,0.3875444129454938,0.5149500706013067,-0.1274056576558129,0.08206429780033841,-0.016143857723972754,0.37055837563451777,-0.009960120240678133,-0.008315153541900946
810,0.07232473309799316,0.06261725889984222,0.05444477788546669,0.044581060275528064,0.671929982517853,0.9153976311336718,0.8206429780033841,0.09475465313028764,0.3877519430284897,0.5055605463758674,-0.11780860334737775,0.09137055837563451,-0.01127335335598123,0.42470389170896783,-0.009707474198150934,-0.009863717609938628
811,0.06778951595432756,0.05942209668650996,0.05347023874717671,0.0460660836244302,0.6808487734675818,0.9568527918781726,0.8206429780033841,0.13620981387478848,0.32181816265528396,0.37666895808517714,-0.054850795429893184,0.04483925549915398,-0.02699468095974253,0.35617597292724196,-0.008367419267817595,-0.00740415512274651
812,0.06992838753887298,0.062031293171919494,0.05259918956546697,0.047612457706464106,0.6592342334348691,0.9458544839255499,0.8637901861252115,0.08206429780033841,0.36748542713152965,0.41424015349593524,-0.046754726364405585,0.049069373942470386,-0.04346387070918331,0.3536379018612521,-0.007897094366953489,-0.004986731859002863
813,0.0720422893057193,0.057223553084814936,0.05632089600250627,0.043466547211774266,0.654475791699324,0.9813874788494078,0.8722504230118443,0.1091370558375635,0.3581602580060366,0.4337370187506188,-0.0755767607445822,0.017766497461928935,-0.08755169667207617,0.4873096446700508,-0.01481873622090437,-0.012854348790732002
814,0.05797862659534178,0.048951870597781506,0.04584095177554753,0.037316433114523415,0.6524487394307806,0.9661590524534687,0.8967851099830795,0.0693739424703892,0.33208522987363037,0.3280000120957173,0.004085217777913097,0.03299492385786802,-0.06157175975100247,0.34856175972927245,-0.009026755997560275,-0.008524518661024112
815,0.06250183951478211,0.0555741828806671,0.04900930324864873,0.042612351633579765,0.6584420291024446,0.9805414551607445,0.9027072758037225,0.07783417935702208,0.3323222189585914,0.3255806339217175,0.006741585036873887,0.017766497461928935,-0.06629467438063553,0.4120135363790186,-0.006927656634115008,-0.006396951615068966
816,0.06417496797505287,0.05427544357265984,0.049958490525870786,0.041414103318626765,0.6581359521669481,0.9796954314720813,0.877326565143824,0.10236886632825726,0.3264792858946427,0.36250767861579275,-0.03602839272115005,0.017766497461928935,-0.06147888267769895,0.3866328257191201,-0.009899524402393028,-0.008544387207244021
817,0.0630962014274346,0.052483132328322794,0.04825702523938495,0.039766496483326634,0.644093919738431,0.9686971235194586,0.8671742808798646,0.10152284263959399,0.30055778340263095,0.3706723171073614,-0.07011453370473048,0.028764805414551606,-0.03748953760086568,0.2614213197969543,-0.010613069099111812,-0.008490528756058317
818,0.07477017162404577,0.056044514948137475,0.058032116002867215,0.04293787340749686,0.6251125001639805,0.9703891708967851,0.8570219966159053,0.11336717428087983,0.3612264285114386,0.44025249051287496,-0.07902606200143636,0.028764805414551606,-0.09461591264622334,0.39086294416243655,-0.018725656675908295,-0.015094242595370358
819,0.06507500632458271,0.052810933396576075,0.049465864992626736,0.03909464774958597,0.6478801008490905,0.9847715736040609,0.8866328257191202,0.0981387478849407,0.3099437029430321,0.35310363282054924,-0.043159929877517156,0.016074450084602367,-0.0626372607002006,0.33079526226734346,-0.012264072928006638,-0.010371217243040763
820,0.061465200605183644,0.048796060430597976,0.046953018137378975,0.035824524395174986,0.6097729906740231,0.9695431472081218,0.8857868020304569,0.08375634517766495,0.3188361648909027,0.32096028869193527,-0.0021241238010325514,0.028764805414551606,-0.059965163093289045,0.2749576988155668,-0.012669140174585668,-0.011128493742203989
821,0.07258027312476888,0.06539776082954776,0.055070205242498685,0.04704395805981189,0.6728702460365874,0.922165820642978,0.8223350253807107,0.09983079526226735,0.40755709149871094,0.5348301926972622,-0.12727310119855123,0.08375634517766498,-0.012485414070228407,0.40016920473773265,-0.0071825122952211135,-0.008026247182686796
822,0.07083288043845035,0.059122068958730525,0.05410720707384385,0.044667504233626004,0.6789414532263344,0.9585448392554992,0.8587140439932318,0.09983079526226735,0.3490533643774972,0.4227721350367192,-0.073718770659222,0.04230118443316413,-0.04680899795389781,0.44754653130287647,-0.011710811479719821,-0.009439702840217848
823,0.06342279034749161,0.05268568285917467,0.04786104564495046,0.04058063223295555,0.6500319147536242,0.9737732656514383,0.8967851099830795,0.07698815566835882,0.35532533215292694,0.3616493911261379,-0.0063240589732109775,0.027918781725888325,-0.07424976054586536,0.428087986463621,-0.010737107488316938,-0.00728041341199491
824,0.07697196391545422,0.06703078868523508,0.057924019391896106,0.04785023261872527,0.6479801096647657,0.9120135363790186,0.8130287648054145,0.09898477157360408,0.4192095964545133,0.5620055031206637,-0.14279590666615039,0.08967851099830795,-0.01923393659376918,0.40439932318104904,-0.009941175230219132,-0.010073786773170834
825,0.0638780571283278,0.055543538429707724,0.048747034263310535,0.04207625518869842,0.6804760301996009,0.9483925549915397,0.8536379018612521,0.09475465313028764,0.3465439560323947,0.4316392179925804,-0.08509526196018574,0.05245346869712352,-0.0419365759686568,0.3739424703891709,-0.00833451869862007,-0.006670779074612117
826,0.0709271105000096,0.06085883731587722,0.0541059390242612,0.04442240866131768,0.6700001568421828,0.928087986463621,0.8468697123519459,0.08121827411167515,0.39764818421276815,0.5004825455213013,-0.10283436130853318,0.07191201353637902,-0.036259347630055005,0.42216582064297803,-0.010068273184132386,-0.009683530362943525
827,0.07325024545073328,0.06593810778257002,0.05673693197712855,0.05013545498117905,0.6775485714239222,0.9145516074450084,0.8104906937394247,0.10406091370558368,0.38617409213977005,0.5053284202395236,-0.11915432809975357,0.08883248730964467,-0.02146007528488808,0.3824027072758037,-0.007312137668163257,-0.0066014769959494984
828,0.06617112240940527,0.053452363937934476,0.04941655577414823,0.04054099760906139,0.6510930544554897,0.9636209813874789,0.8807106598984772,0.08291032148900168,0.33362693889573536,0.3568149458363948,-0.023188006940659422,0.03722504230118443,-0.05451350682694259,0.3291032148900169,-0.012718758471470797,-0.008875558165086846
829,0.05238869469958653,0.046973530549178084,0.04056958030929327,0.03614098587441908,0.631260327206069,0.9839255499153976,0.9238578680203046,0.06006768189509304,0.2922727653047342,0.2632055989953856,0.02906716630934858,0.00676818950930626,-0.09032169803788478,0.24534686971235195,-0.005415164150408443,-0.004428594434874193
830,0.058187834039510535,0.05412453326507032,0.044857528711767174,0.03948799530339414,0.6442161235333522,0.9585448392554992,0.871404399323181,0.08714043993231813,0.3195536836037098,0.342055601205239,-0.022501917601529198,0.04230118443316413,-0.018237987644811438,0.26903553299492383,-0.004063300774440212,-0.0053695334083730326
831,0.0725438930057127,0.05994903674445252,0.056473227307588865,0.044178423119644795,0.6767660346646771,0.9450084602368867,0.8307952622673435,0.11421319796954321,0.3682845904383439,0.46383381353615993,-0.09554922309781605,0.05922165820642978,-0.0357120392651728,0.45685279187817257,-0.012594856261260189,-0.01229480418794407
832,0.07236431490239587,0.06014075790049333,0.056106796389305436,0.04717184222602891,0.6693865580318481,0.961082910321489,0.8451776649746193,0.11590524534686963,0.33226107442563035,0.40449313544966015,-0.07223206102402979,0.031302876480541454,-0.051512109459081495,0.30879864636209814,-0.012223557001902537,-0.008934954163276526
833,0.061124404364700645,0.053245170366886085,0.046832286672686525,0.038820311544189884,0.6588277765302312,0.9585448392554992,0.8824027072758037,0.07614213197969544,0.3434335013906984,0.3650513148590441,-0.02161781346834568,0.04568527918781726,-0.03679357964532698,0.3790186125211506,-0.00787923399781456,-0.008011975128496641
834,0.05738467605429806,0.04667464560374093,0.04465965015109924,0.036421195144182114,0.649493489942885,0.9864636209813875,0.883248730964467,0.10321489001692052,0.2964170693857446,0.3227865284641952,-0.02636945907845062,0.01353637901861252,-0.07238633951462584,0.3426395939086294,-0.010710030450557129,-0.008238455006917125
835,0.06798422100476369,0.05665490680851688,0.051187909794425036,0.04178850544985423,0.6684939104129745,0.9560067681895094,0.8570219966159053,0.09898477157360408,0.3566474589315953,0.42556385408084196,-0.06891639514924669,0.043993231810490696,-0.039580330994368584,0.4179357021996616,-0.011329314196246804,-0.00939940434457081
836,0.070773891497419,0.060702529140828486,0.05465062774758703,0.0456823617520233,0.6639031295783938,0.9602368866328257,0.8434856175972927,0.11675126903553301,0.3613238172303873,0.4599402968180654,-0.09861647958767811,0.03976311336717428,-0.04654901656249541,0.46785109983079526,-0.010071362356590514,-0.008968265995563725
837,0.0604999440535194,0.05511621861072597,0.04473632923574865,0.04040925153059805,0.652560139539663,0.9475465313028765,0.8967851099830795,0.050761421319796995,0.36190612025017244,0.3676061530380177,-0.005700032787845255,0.05583756345177665,-0.0377570003702187,0.3257191201353638,-0.005383725442793426,-0.004327077705150596
838,0.06252028291993712,0.05644981416797464,0.04679407254692078,0.03990670853785391,0.6604681405949774,0.9348561759729273,0.862098138747885,0.07275803722504226,0.36609554606961314,0.40286136264951394,-0.0367658165799008,0.07191201353637902,-0.006901177280739884,0.3553299492385787,-0.006070468751962481,-0.006887364009066865
839,0.06423105884413766,0.05261101964513056,0.049744240132005846,0.04098043834343615,0.6249718050359402,0.9712351945854484,0.8764805414551607,0.09475465313028764,0.32721036572939965,0.35871476509726447,-0.03150439936786481,0.023688663282571912,-0.0823484826289167,0.31049069373942473,-0.011620039199007094,-0.008763801788569697
840,0.06462739265644163,0.05347917899211547,0.04967346494976669,0.04128544310171114,0.6358507668304864,0.9780033840947546,0.9086294416243654,0.0693739424703892,0.3477166416512116,0.34859114118491086,-0.00087449953369928,0.018612521150592216,-0.0756695004991744,0.3646362098138748,-0.01114821366432616,-0.008388021848055552
841,0.0792195690583296,0.0675486491168244,0.06052739662949263,0.05231578534480172,0.7014666550204822,0.922165820642978,0.8164128595600677,0.10575296108291032,0.4079033632722197,0.5417239444973649,-0.13382058122514523,0.07952622673434856,-0.03530373140912668,0.42978003384094754,-0.011670919941505195,-0.00821161128469091
842,0.06403705914748051,0.061564180873526525,0.04792924448949023,0.0457717170944179,0.6540355880107085,0.9357021996615905,0.8705583756345178,0.06514382402707275,0.3637430662057361,0.39233337787422307,-0.028590311668486967,0.06260575296108291,-0.017819762800027478,0.31049069373942473,-0.0024728782739539823,-0.0021575273950723284
843,0.06010673661490112,0.04733340068949572,0.0450160586784319,0.0360015079273536,0.622352192463855,0.9661590524534687,0.8984771573604061,0.06768189509306255,0.34764600193989964,0.33209491510506056,0.015551086834839078,0.038917089678511,-0.08472659498885436,0.3536379018612521,-0.012773335925405395,-0.0090145507510783
844,0.05664819644499699,0.04756704973105903,0.043472699106081904,0.036360872768866306,0.609523955727551,0.9771573604060914,0.8849407783417935,0.09221658206429784,0.3074221824782936,0.33291995831657467,-0.025497775838281056,0.016074450084602367,-0.06625499137749793,0.23942470389170897,-0.009081146713937956,-0.007111826337215597
845,0.06450341907811363,0.06079189902647351,0.050302588694356304,0.04579548642263977,0.6386302330470887,0.94331641285956,0.8468697123519459,0.09644670050761417,0.3539278586094659,0.4057962654576204,-0.05186840684815447,0.047377326565143825,-0.031110219731479122,0.3206429780033841,-0.0037115200516401256,-0.004507102271716537
846,0.0673715432423037,0.05386551297836324,0.05210597774879533,0.04062272448575646,0.654947198147751,0.9720812182741116,0.8697123519458545,0.10236886632825715,0.3206458671215466,0.39596569567191786,-0.07531982855037128,0.02622673434856176,-0.04854328360215657,0.4035532994923858,-0.013506030263940455,-0.011483253263038867
847,0.06244317993193621,0.04796259653941466,0.046563648180708975,0.035869942015148926,0.633902312894367,0.9746192893401016,0.8917089678510999,0.08291032148900168,0.310658697568887,0.33681108644153795,-0.026152388872650978,0.023688663282571912,-0.06520553440524904,0.3494077834179357,-0.014480583392521548,-0.010693706165560049
848,0.05549077313402161,0.047628161503913254,0.04253087651972871,0.03575441360745691,0.6346042717557587,0.9813874788494078,0.9027072758037225,0.07868020304568535,0.29952268996668635,0.30267210143101336,-0.003149411464327012,0.0194585448392555,-0.05986088928002033,0.3011844331641286,-0.00786261163010836,-0.006776462912271797
849,0.05590208724128195,0.043939850779873245,0.04267187443261084,0.03295158199252456,0.6230005751094367,0.988155668358714,0.8925549915397631,0.0956006768189509,0.3103752197426728,0.3150726203657132,-0.004697400623040415,0.016074450084602367,-0.07739628172114688,0.3629441624365482,-0.011962236461408704,-0.009720292440086278
850,0.0768661668955447,0.06085433358578589,0.05745524032222091,0.04501029007096231,0.6749445098441783,0.9441624365482234,0.8553299492385786,0.08883248730964477,0.37907058691836426,0.48184930813608795,-0.10277872121772369,0.05414551607445008,-0.04268510946848372,0.40947546531302875,-0.016011833309758805,-0.0124449502512586
851,0.06211983675843434,0.0560005217288358,0.0468783254832159,0.04062292175220367,0.6413710771855162,0.9661590524534687,0.8815566835871405,0.08460236886632821,0.3429532711158529,0.36804003948684366,-0.025086768370990775,0.03468697123519458,-0.03140632571134605,0.37140439932318103,-0.006119315029598539,-0.0062554037310122365
852,0.07413646346391553,0.058740031163123096,0.057540561957751646,0.044491155397229025,0.6865040827060868,0.9441624365482234,0.823181049069374,0.12098138747884946,0.3448436903604815,0.4478011515359834,-0.10295746117550186,0.06006768189509306,-0.038851191588237965,0.40186125211505924,-0.015396432300792434,-0.013049406560522621
853,0.0692134453767106,0.05813642729591726,0.05375474226542793,0.04402296521216438,0.6500766569818958,0.9365482233502538,0.8214890016920474,0.11505922165820637,0.34995384273050545,0.4251979499142766,-0.07524410718377117,0.06345177664974619,-0.034889163816686025,0.34179357021996615,-0.011077018080793345,-0.00973177705326355
854,0.06934245547675244,0.05590748411836553,0.05236261460223949,0.042868228176986586,0.6422349866396903,0.9585448392554992,0.8587140439932318,0.09983079526226735,0.34424446711450474,0.4127614605481346,-0.06851699343362988,0.03637901861252115,-0.07494380265453637,0.4323181049069374,-0.013434971358386907,-0.009494386425252903
855,0.06127843715570903,0.05565984612351686,0.04715808402717794,0.042538909713419434,0.6649692642097574,0.9602368866328257,0.883248730964467,0.0769881556683587,0.34264176910062516,0.3561529926171164,-0.013511223516491255,0.04314720812182741,-0.0558798708600791,0.4170896785109983,-0.005618591032192165,-0.004619174313758509
856,0.062216847058552405,0.05095468753352046,0.047039022903747216,0.036992743315649196,0.635655490024049,0.9593908629441624,0.8688663282571912,0.09052453468697119,0.3428343051428767,0.39751584102307513,-0.05468153588019842,0.03807106598984772,-0.04941846626792065,0.3536379018612521,-0.011262159525031942,-0.01004627958809802
857,0.06847171229804039,0.05911194326227228,0.05110330572226887,0.04342001125671871,0.6566836448510273,0.9382402707275804,0.8587140439932318,0.07952622673434862,0.36913516592218965,0.44932754976414185,-0.08019238384195221,0.06091370558375635,-0.03413904232016557,0.4407783417935702,-0.009359769035768108,-0.007683294465550161
858,0.05808655109308003,0.053162034851059393,0.0442271968340528,0.038379338693853224,0.6637944321274583,0.9627749576988156,0.8967851099830795,0.06598984771573613,0.3512055687353433,0.35326498984216664,-0.0020594211068233337,0.04060913705583756,-0.03216366093418835,0.37478849407783416,-0.0049245162420206365,-0.0058478581401995786
859,0.06711686143751919,0.061330379773148785,0.05240920526079607,0.04828887725952603,0.6650133122123435,0.9619289340101523,0.8857868020304569,0.07614213197969544,0.36189222177228714,0.36289087122518066,-0.0009986494528935186,0.032148900169204735,-0.06612765607896914,0.4526226734348562,-0.005786481664370402,-0.004120328001270046
860,0.06334534194327246,0.05635145342873426,0.04969426311358937,0.043829332408629365,0.6861945907238524,0.9746192893401016,0.8950930626057529,0.07952622673434862,0.33191683976479386,0.341724774954203,-0.009807935189409145,0.027918781725888325,-0.06849401954448028,0.4686971235194585,-0.0069938885145382,-0.005864930704960004
861,0.060152686744165657,0.05588960434390441,0.04667423669102068,0.04185834277528499,0.652779182502056,0.9424703891708968,0.8494077834179357,0.0930626057529611,0.3308094497125739,0.3776824182668964,-0.04687296855432249,0.05583756345177665,-0.023622150366356814,0.32825719120135366,-0.004263082400261249,-0.00481589391573569
862,0.05339780733677307,0.04496014405614965,0.04268898848054178,0.0342993736143311,0.6246146232216855,0.9847715736040609,0.9153976311336718,0.06937394247038908,0.29337393865986444,0.26599962063156785,0.027374318028296596,0.012690355329949238,-0.07660594575388135,0.29949238578680204,-0.008437663280623425,-0.008389614866210676
863,0.07023822215407492,0.05315785649352153,0.05211443061570186,0.04017694326120358,0.6186390410191679,0.9475465313028765,0.8781725888324873,0.0693739424703892,0.3736613565221063,0.405333651247249,-0.03167229472514271,0.05414551607445008,-0.09039133985358509,0.3426395939086294,-0.01708036566055339,-0.011937487354498282
864,0.05864639701008738,0.050145328839095546,0.04441436620652043,0.037412878723911656,0.6340561197487469,0.9796954314720813,0.9035532994923858,0.07614213197969544,0.3214256685534958,0.3211936932318828,0.00023197532161300938,0.021150592216582064,-0.0655602836242731,0.33417935702199664,-0.008501068170991832,-0.007001487482608773
865,0.0672713254588569,0.056668772122503965,0.05202570062981376,0.04242708416235314,0.6291552192756034,0.9712351945854484,0.871404399323181,0.09983079526226735,0.3456677102043986,0.39763638813072666,-0.05196867792632803,0.031302876480541454,-0.06357350225240951,0.3680203045685279,-0.01060255333635294,-0.009598616467460616
866,0.06946865444098628,0.05871818535728572,0.05093385763357192,0.04188892763363791,0.640755633620186,0.9441624365482234,0.8510998307952623,0.0930626057529611,0.3930279361219414,0.48047728098536435,-0.08744934486342293,0.0583756345177665,-0.021683755879587763,0.3883248730964467,-0.010750469083700559,-0.00904492999993401
867,0.064755921906677,0.051411406698602724,0.049771855944104694,0.040072584130616304,0.6433101131008826,0.988155668358714,0.88917089678511,0.09898477157360408,0.30381444273666297,0.3147064585277977,-0.010892015791134746,0.01015228426395939,-0.07644694001847349,0.3223350253807107,-0.013344515208074281,-0.00969927181348839
868,0.07575652047832346,0.05913743853517387,0.056798818134770675,0.043526216230838924,0.6397283500866519,0.9382402707275804,0.8705583756345178,0.06768189509306266,0.378310305262275,0.46118426501397936,-0.08287395975170436,0.06345177664974619,-0.05487420363809961,0.383248730964467,-0.016619081943149587,-0.01327260190393175
869,0.07028165594853181,0.0586063539960406,0.0540078481237791,0.04444833221059483,0.6591625963513369,0.9483925549915397,0.868020304568528,0.08037225042301177,0.37105967029725434,0.4009091750835999,-0.02984950478634557,0.049069373942470386,-0.06240142325773371,0.344331641285956,-0.01167530195249121,-0.009559515913184269
870,0.0777751660668279,0.06288743263565783,0.05820343037680465,0.04584024588010243,0.6521510419283175,0.9179357021996616,0.8307952622673435,0.08714043993231813,0.4123303447177123,0.5305403925107249,-0.11821004779301264,0.08544839255499154,-0.03822254181949744,0.3942470389170897,-0.014887733431170072,-0.01236318449670222
871,0.06060555527787252,0.0531465835624303,0.04617765013915675,0.04003230015443385,0.6480756776636222,0.961082910321489,0.8840947546531303,0.0769881556683587,0.32333835453247173,0.3251117281894656,-0.0017733736569938707,0.03722504230118443,-0.04982738582873114,0.3155668358714044,-0.007458971715442221,-0.006145349984722902
872,0.06975776549738578,0.06106088995648142,0.05166678172461287,0.04498551454387126,0.6526246710190978,0.9314720812182741,0.8485617597292724,0.08291032148900168,0.38100234806737926,0.47378858987542155,-0.09278624180804229,0.06683587140439932,-0.018507557504496758,0.39086294416243655,-0.008696875540904363,-0.006681267180741614
873,0.07389350351188778,0.060142646051911074,0.05726381446331595,0.045159855009768934,0.6781887098507756,0.9247038917089678,0.8104906937394247,0.1142131979695431,0.3699936413173268,0.4774803923473787,-0.1074867510300519,0.07529610829103214,-0.022209488997965376,0.32656514382402707,-0.013750857459976708,-0.012103959453547017
874,0.06532471035469366,0.05787244893029728,0.04914378175138463,0.04289657967195431,0.6490400557132798,0.9450084602368867,0.8604060913705583,0.08460236886632833,0.3533800220246431,0.40126291876707404,-0.04788289674243096,0.05499153976311337,-0.02837779034564611,0.36548223350253806,-0.007452261424396381,-0.006247202079430324
875,0.07035918279421885,0.062471754784484246,0.05327824587052886,0.04514642485593662,0.6723378950724994,0.9331641285956007,0.8274111675126904,0.10575296108291032,0.3731764096972224,0.45469828012873603,-0.08152187043151365,0.07191201353637902,-0.025893092803434853,0.4619289340101523,-0.007887428009734604,-0.008131821014592241
876,0.06014445671126054,0.05575047431449897,0.04603273043117809,0.04261182797083149,0.623135510325791,0.9627749576988156,0.8908629441624365,0.0719120135363791,0.3347234668479169,0.35345762327855984,-0.018734156430642968,0.0338409475465313,-0.058546812705674606,0.3223350253807107,-0.004393982396761573,-0.0034209024603465976
877,0.06817222247025086,0.057425438683814216,0.052657958409831666,0.045269461250704635,0.6542041815926456,0.9619289340101523,0.8663282571912013,0.09560067681895101,0.3531356684681102,0.3929245356474963,-0.03978886717938612,0.02961082910321489,-0.0752130170366374,0.3409475465313029,-0.01074678378643664,-0.007388497159127032
878,0.07012037232849874,0.058259494320672435,0.05292779865694633,0.046325780580757,0.6621817527058205,0.9543147208121827,0.8477157360406091,0.10659898477157359,0.34972807304483244,0.4152642361628602,-0.06553616311802773,0.043993231810490696,-0.06157066476825798,0.3477157360406091,-0.011860878007826307,-0.006602018076189327
