horizon,anchor_mode,level,method,coverage,coverage_error,pinball_loss,average_upper_bound,objective,fallback_rate,selected
20,historical_peak,0.99,current_drawdown_stratified,0.9534883720930233,-0.03651162790697671,0.004485941134925933,0.3170774088784907,0.04416834313068754,0.0,False
20,historical_peak,0.99,volatility_stratified,0.9619450317124736,-0.028054968287526405,0.0030747163605378764,0.33288075829607705,0.034458492231025054,0.0,False
20,historical_peak,0.99,regime_stratified,0.9640591966173362,-0.025940803382663802,0.0027047174479741458,0.3394226967519632,0.03203974779815758,0.1649048625792812,True
20,historical_peak,0.99,current_drawdown_regime,0.9556025369978859,-0.034397463002114104,0.004389956737468581,0.3244007410607839,0.04203142715019052,0.17124735729386892,False
20,historical_peak,0.99,volatility_regime,0.9619450317124736,-0.028054968287526405,0.003077478926780958,0.3365708829967395,0.03449815604427476,0.1649048625792812,False
40,origin_peak,0.8,global,0.6559139784946236,-0.14408602150537642,0.02800438574761167,0.09327551251061196,0.1730231623780942,0.0,False
40,origin_peak,0.8,current_drawdown_stratified,0.7956989247311828,-0.004301075268817289,0.026516926892770354,0.11855133296920715,0.032003515491279715,0.0,True
40,origin_peak,0.8,volatility_stratified,0.6516129032258065,-0.1483870967741936,0.028064047766291084,0.09522946623672755,0.17740343920285195,0.0,False
40,origin_peak,0.8,regime_stratified,0.6989247311827957,-0.1010752688172043,0.026248811629025964,0.10299070161066633,0.12835398746233692,0.16774193548387098,False
40,origin_peak,0.8,current_drawdown_regime,0.7913978494623656,-0.008602150537634468,0.026311132464338187,0.11662211865864423,0.0360795041885591,0.17204301075268819,False
40,origin_peak,0.8,volatility_regime,0.6838709677419355,-0.11612903225806459,0.027485760221895816,0.10054299978477192,0.14462022247780812,0.4559139784946237,False
40,origin_peak,0.9,global,0.7290322580645161,-0.17096774193548392,0.022858076059894736,0.11825763341083653,0.19500839432948702,0.0,False
40,origin_peak,0.9,current_drawdown_stratified,0.8365591397849462,-0.0634408602150538,0.02204029670557693,0.14310616246199134,0.08691221854525064,0.0,False
40,origin_peak,0.9,volatility_stratified,0.7139784946236559,-0.1860215053763441,0.023432309978580777,0.12078779772304339,0.21066169333215531,0.0,False
40,origin_peak,0.9,regime_stratified,0.8795698924731182,-0.02043010752688179,0.01893907238357676,0.15140790996449907,0.040883259010103534,0.16774193548387098,True
40,origin_peak,0.9,current_drawdown_regime,0.8365591397849462,-0.0634408602150538,0.022171387809900606,0.14151963951039803,0.08702744442005839,0.17204301075268819,False
40,origin_peak,0.9,volatility_regime,0.7440860215053764,-0.15591397849462363,0.021753211502397972,0.13326190637540142,0.17899980906077562,0.4559139784946237,False
40,origin_peak,0.95,global,0.8795698924731182,-0.07043010752688172,0.014863243025990666,0.1734663107156375,0.08702801366002877,0.0,False
40,origin_peak,0.95,current_drawdown_stratified,0.8774193548387097,-0.07258064516129026,0.017907537101874562,0.17799240065758126,0.09226810626974064,0.0,False
40,origin_peak,0.95,volatility_stratified,0.8924731182795699,-0.05752688172043008,0.014975116467754332,0.17162078181728083,0.07421820600635722,0.0,False
40,origin_peak,0.95,regime_stratified,0.9118279569892473,-0.03817204301075261,0.013415442668404609,0.19323016380413946,0.053519787317198614,0.16774193548387098,True
40,origin_peak,0.95,current_drawdown_regime,0.8731182795698925,-0.07688172043010744,0.0182633395963287,0.1814401032989499,0.09695946105942563,0.17204301075268819,False
40,origin_peak,0.95,volatility_regime,0.8946236559139785,-0.055376344086021434,0.014486934754471074,0.1870271876294809,0.07173355071678732,0.4559139784946237,False
40,origin_peak,0.99,global,0.9376344086021505,-0.052365591397849465,0.005517176123554277,0.2475418895784692,0.06035818641718843,0.0,False
40,origin_peak,0.99,current_drawdown_stratified,0.8924731182795699,-0.09752688172043011,0.011469760613829965,0.20382406378192117,0.1110348829720793,0.0,False
40,origin_peak,0.99,volatility_stratified,0.9311827956989247,-0.05881720430107529,0.006081707084960274,0.23564066745628295,0.0672553180605984,0.0,False
40,origin_peak,0.99,regime_stratified,0.9440860215053763,-0.04591397849462364,0.005124496409071399,0.2540659025698122,0.05357913392939317,0.16774193548387098,True
40,origin_peak,0.99,current_drawdown_regime,0.8946236559139785,-0.09537634408602147,0.011302136569736478,0.2173434254493646,0.10885191491025159,0.17204301075268819,False
40,origin_peak,0.99,volatility_regime,0.9333333333333333,-0.05666666666666664,0.00548167134877886,0.24795220523500422,0.06462786006779554,0.4559139784946237,False
40,historical_peak,0.8,global,0.7247311827956989,-0.07526881720430112,0.021689512270555305,0.2582469599855373,0.0995407990747118,0.0,False
40,historical_peak,0.8,current_drawdown_stratified,0.7698924731182796,-0.03010752688172047,0.022856173081494312,0.2719445927076434,0.05568314589029122,0.0,True
40,historical_peak,0.8,volatility_stratified,0.7247311827956989,-0.07526881720430112,0.021806164575834418,0.25923767522584185,0.09966735853239396,0.0,False
40,historical_peak,0.8,regime_stratified,0.7612903225806451,-0.03870967741935494,0.020566676115703984,0.2695776768646039,0.06197213030370496,0.16774193548387098,False
40,historical_peak,0.8,current_drawdown_regime,0.7419354838709677,-0.058064516129032295,0.0234537370451935,0.26829533280693296,0.08420120650229512,0.17204301075268819,False
40,historical_peak,0.8,volatility_regime,0.7333333333333333,-0.06666666666666676,0.021701025689511787,0.26593312512835,0.09102702360746205,0.4559139784946237,False
40,historical_peak,0.9,global,0.7677419354838709,-0.1322580645161291,0.018273674174923548,0.2779291703792959,0.1533110303948456,0.0,False
40,historical_peak,0.9,current_drawdown_stratified,0.8408602150537634,-0.05913978494623662,0.01952343283493662,0.3079012657192075,0.08174223043836532,0.0,False
40,historical_peak,0.9,volatility_stratified,0.7741935483870968,-0.12580645161290327,0.018277775173033434,0.28106656087688386,0.14689489239470555,0.0,False
40,historical_peak,0.9,regime_stratified,0.896774193548387,-0.003225806451612967,0.015697732484695637,0.30890857484883155,0.02201262468479692,0.16774193548387098,True
40,historical_peak,0.9,current_drawdown_regime,0.8408602150537634,-0.05913978494623662,0.019371853306761715,0.30542812173952716,0.08156591947039361,0.17204301075268819,False
40,historical_peak,0.9,volatility_regime,0.7806451612903226,-0.11935483870967745,0.018226754467126387,0.2914194144770444,0.14049578732157428,0.4559139784946237,False
40,historical_peak,0.95,global,0.9010752688172043,-0.04892473118279561,0.012396947260558431,0.32409982038647445,0.06456267664721878,0.0,False
40,historical_peak,0.95,current_drawdown_stratified,0.8559139784946237,-0.09408602150537626,0.01564267613141736,0.33893538595033584,0.11311805149629697,0.0,False
40,historical_peak,0.95,volatility_stratified,0.8946236559139785,-0.055376344086021434,0.01225612051148526,0.3302550833305777,0.07093501543081246,0.0,False
40,historical_peak,0.95,regime_stratified,0.9118279569892473,-0.03817204301075261,0.010924218676402739,0.350807112566382,0.05260433281281917,0.16774193548387098,True
40,historical_peak,0.95,current_drawdown_regime,0.853763440860215,-0.0962365591397849,0.01591307792080089,0.3398665731112187,0.11554830279169799,0.17204301075268819,False
40,historical_peak,0.95,volatility_regime,0.8989247311827957,-0.051075268817204256,0.011799121970050239,0.34329312889487346,0.06630732207620324,0.4559139784946237,False
40,historical_peak,0.99,global,0.9505376344086022,-0.03946236559139782,0.0038710766198236015,0.40512792418674765,0.0473847214530889,0.0,False
40,historical_peak,0.99,current_drawdown_stratified,0.886021505376344,-0.10397849462365594,0.009838686883135907,0.3579416135613266,0.11739659764240512,0.0,False
40,historical_peak,0.99,volatility_stratified,0.9354838709677419,-0.05451612903225811,0.004293531585581218,0.39096457474403484,0.06271930636527967,0.0,False
40,historical_peak,0.99,regime_stratified,0.9526881720430107,-0.037311827956989285,0.0036060198400133816,0.4105488546300191,0.045023336343302856,0.16774193548387098,True
40,historical_peak,0.99,current_drawdown_regime,0.8903225806451613,-0.09967741935483865,0.009521040634614404,0.37165315063418,0.11291499149579484,0.17204301075268819,False
40,historical_peak,0.99,volatility_regime,0.946236559139785,-0.043763440860215,0.0038035645474323123,0.40527404250591037,0.05161974583270641,0.4559139784946237,False
60,origin_peak,0.8,global,0.5798687089715536,-0.22013129102844642,0.036740692407096036,0.11737073403872844,0.25804569077592976,0.0,False
60,origin_peak,0.8,current_drawdown_stratified,0.787746170678337,-0.012253829321663079,0.03411266813463277,0.13999321565519682,0.04776642961284781,0.0,True
60,origin_peak,0.8,volatility_stratified,0.5514223194748359,-0.24857768052516416,0.037217311267317525,0.11439619319677298,0.28693895372444944,0.0,False
60,origin_peak,0.8,regime_stratified,0.774617067833698,-0.025382932166302052,0.031425812893520914,0.14448954576760836,0.05825364051749905,0.17067833698030635,False
60,origin_peak,0.8,current_drawdown_regime,0.7702407002188184,-0.029759299781181636,0.03427117646107204,0.13662754206482938,0.06539675166290197,0.175054704595186,False
60,origin_peak,0.8,volatility_regime,0.5886214442013129,-0.21137855579868714,0.03622794459697953,0.1272749658164576,0.24887925005383124,0.4682713347921225,False
60,origin_peak,0.9,global,0.7811816192560175,-0.11881838074398254,0.028105195927792898,0.15881070292995575,0.148511683701075,0.0,False
60,origin_peak,0.9,current_drawdown_stratified,0.8358862144420132,-0.06411378555798686,0.029694186141854758,0.1697800315517076,0.09550577201535869,0.0,False
60,origin_peak,0.9,volatility_stratified,0.75054704595186,-0.14945295404814007,0.028811248820039173,0.15395168531914752,0.17980371972137071,0.0,False
60,origin_peak,0.9,regime_stratified,0.849015317286652,-0.050984682713347995,0.025918560955620795,0.1786414543340904,0.0786896582123097,0.17067833698030635,True
60,origin_peak,0.9,current_drawdown_regime,0.8315098468271335,-0.06849015317286655,0.03115464432287866,0.16641356305599572,0.10130893312630518,0.175054704595186,False
60,origin_peak,0.9,volatility_regime,0.7921225382932167,-0.10787746170678336,0.027582802850004588,0.1611822548422894,0.13707208710521085,0.4682713347921225,False
60,origin_peak,0.95,global,0.862144420131291,-0.08785557986870896,0.021848098465607053,0.19306195052820616,0.11163429783959807,0.0,False
60,origin_peak,0.95,current_drawdown_stratified,0.8468271334792122,-0.10317286652078772,0.025105522969676688,0.19588785440536513,0.13023726803451807,0.0,False
60,origin_peak,0.95,volatility_stratified,0.8665207877461707,-0.08347921225382926,0.020968899951786985,0.2123952489535382,0.10657206469515162,0.0,False
60,origin_peak,0.95,regime_stratified,0.8840262582056893,-0.0659737417943107,0.018397417307527555,0.22788426120368685,0.08665000171387513,0.17067833698030635,True
60,origin_peak,0.95,current_drawdown_regime,0.8446389496717724,-0.10536105032822751,0.025774840391815254,0.1983418898327286,0.13311930961837007,0.175054704595186,False
60,origin_peak,0.95,volatility_regime,0.8687089715536105,-0.08129102844638947,0.02046750064454454,0.21438499773510122,0.10390237906828502,0.4682713347921225,False
60,origin_peak,0.99,global,0.9080962800875274,-0.08190371991247258,0.012044024526956472,0.2629283532403934,0.09657702797183298,0.0,False
60,origin_peak,0.99,current_drawdown_stratified,0.8643326039387309,-0.1256673960612691,0.017343676815333338,0.23339289579583192,0.14534500183456073,0.0,False
60,origin_peak,0.99,volatility_stratified,0.9015317286652079,-0.08846827133479207,0.01376608307809677,0.24913381017216507,0.10472569251461049,0.0,False
60,origin_peak,0.99,regime_stratified,0.912472647702407,-0.077527352297593,0.010557463395072022,0.2780399537741971,0.09086521523040698,0.17067833698030635,True
60,origin_peak,0.99,current_drawdown_regime,0.8643326039387309,-0.1256673960612691,0.017805628417477033,0.24176612739350414,0.14589068575268116,0.175054704595186,False
60,origin_peak,0.99,volatility_regime,0.9015317286652079,-0.08846827133479207,0.011634077525776542,0.26538739317244925,0.1027562227922931,0.4682713347921225,False
60,historical_peak,0.8,global,0.6630196936542669,-0.1369803063457331,0.02967430827577136,0.27720044782537506,0.1694266190997582,0.0,False
60,historical_peak,0.8,current_drawdown_stratified,0.7636761487964989,-0.03632385120350112,0.0308794350030006,0.2932579942515944,0.07013586614901766,0.0,False
60,historical_peak,0.8,volatility_stratified,0.649890590809628,-0.15010940919037208,0.03017758545210421,0.2766775023295445,0.18305376966577175,0.0,False
60,historical_peak,0.8,regime_stratified,0.7658643326039387,-0.03413566739606133,0.027324170878155026,0.2940055621381417,0.06439989389559778,0.17067833698030635,True
60,historical_peak,0.8,current_drawdown_regime,0.7549234135667396,-0.0450765864332604,0.03163132671335921,0.28837983832428027,0.07959171152986243,0.175054704595186,False
60,historical_peak,0.8,volatility_regime,0.6892778993435449,-0.11072210065645516,0.029675945845102733,0.28459287003483885,0.1432439752019063,0.4682713347921225,False
60,historical_peak,0.9,global,0.7724288840262582,-0.12757111597374182,0.025096142124979178,0.30274984277203265,0.15569475652644132,0.0,False
60,historical_peak,0.9,current_drawdown_stratified,0.8161925601750547,-0.08380743982494532,0.02745333567365955,0.32978756576583557,0.11455865115626322,0.0,False
60,historical_peak,0.9,volatility_stratified,0.7658643326039387,-0.1341356673960613,0.025600740008998684,0.3027616671659943,0.16276402407671992,0.0,False
60,historical_peak,0.9,regime_stratified,0.8665207877461707,-0.03347921225382933,0.021977962839850585,0.3324107151101532,0.05878128224478144,0.17067833698030635,True
60,historical_peak,0.9,current_drawdown_regime,0.8183807439824945,-0.08161925601750553,0.027421124156666924,0.3273643480083988,0.11231402365425644,0.175054704595186,False
60,historical_peak,0.9,volatility_regime,0.7855579868708972,-0.11444201312910285,0.02489617090037492,0.31214620341978194,0.1424596460636756,0.4682713347921225,False
60,historical_peak,0.95,global,0.8665207877461707,-0.08347921225382926,0.018633036877980975,0.34489967033262225,0.10556124583513646,0.0,False
60,historical_peak,0.95,current_drawdown_stratified,0.8315098468271335,-0.11849015317286649,0.02318730693889388,0.34807183461305913,0.14515817845789095,0.0,False
60,historical_peak,0.95,volatility_stratified,0.8643326039387309,-0.08566739606126905,0.01739706197779125,0.37422869714351265,0.10680674501049543,0.0,False
60,historical_peak,0.95,regime_stratified,0.8905908096280087,-0.059409190371991216,0.014380700579636979,0.38886349921595836,0.07767852594378777,0.17067833698030635,True
60,historical_peak,0.95,current_drawdown_regime,0.8446389496717724,-0.10536105032822751,0.02253903679530152,0.3533496151517509,0.13143358327504656,0.175054704595186,False
60,historical_peak,0.95,volatility_regime,0.8796498905908097,-0.07035010940919029,0.01663037874754421,0.3737990124272041,0.09071847828100654,0.4682713347921225,False
60,historical_peak,0.99,global,0.9102844638949672,-0.07971553610503279,0.008571700435894735,0.41754802013197717,0.0924627167422473,0.0,False
60,historical_peak,0.99,current_drawdown_stratified,0.8665207877461707,-0.1234792122538293,0.016894310604486474,0.3757280221934829,0.1441308030802506,0.0,False
60,historical_peak,0.99,volatility_stratified,0.9080962800875274,-0.08190371991247258,0.010015014437544434,0.40884177544630695,0.09600715210448009,0.0,False
60,historical_peak,0.99,regime_stratified,0.9190371991247265,-0.07096280087527351,0.0068457899027702,0.4362094320263449,0.08217068509830716,0.17067833698030635,True
60,historical_peak,0.99,current_drawdown_regime,0.8643326039387309,-0.1256673960612691,0.017506309641781917,0.3840294803121994,0.147014000506173,0.175054704595186,False
60,historical_peak,0.99,volatility_regime,0.9080962800875274,-0.08190371991247258,0.008034372221196667,0.4228632637482439,0.09416672477115169,0.4682713347921225,False
