,rank_ic
2022-08-30,-0.05583982202447163
2022-08-31,-0.14527252502780869
2022-09-05,-0.06696329254727475
2022-09-06,0.04382647385984427
2022-09-07,-0.001557285873192436
2022-09-08,0.023359288097886538
2022-09-09,-0.01668520578420467
2022-09-12,-0.004226918798665183
2022-09-13,-0.2053392658509455
2022-09-14,-0.0878754171301446
2022-09-15,-0.11012235817575085
2022-09-16,-0.006006674082313682
2022-09-19,-0.09454949944382647
2022-09-20,0.038042269187986644
2022-09-21,0.1839822024471635
2022-09-22,0.3263626251390434
2022-09-23,0.349944382647386
2022-09-26,0.4616240266963292
2022-09-27,0.4834260289210234
2022-09-28,0.5305895439377085
2022-09-29,0.3659621802002225
2022-09-30,0.5150166852057843
2022-10-03,0.2520578420467186
2022-10-04,0.2729699666295884
2022-10-05,0.20800889877641823
2022-10-06,0.2711902113459399
2023-01-05,0.13948832035595105
2023-01-06,0.15728587319243603
2023-01-09,0.12703003337041155
2023-01-10,0.007341490545050056
2023-01-11,0.03225806451612903
2023-01-12,0.058954393770856504
2023-01-13,-0.0064516129032258064
2023-01-16,0.04204671857619577
2023-01-17,-0.07675194660734148
2023-01-18,0.04205139641106325
2023-01-19,-0.06651835372636263
2023-01-27,-0.16529477196885425
2023-01-30,-0.005561735261401557
2023-01-31,-0.0353726362625139
2023-02-01,-0.09721913236929922
2023-02-02,-0.0389321468298109
2023-02-03,-0.10568472642992087
2023-02-06,0.07630700778642936
2023-02-07,0.20536211051540412
2023-02-08,0.00689655172413793
2023-02-09,0.02202692192960456
2023-02-10,0.011790878754171301
2023-02-13,-0.09232480533926585
2023-02-14,-0.20845383759733035
2023-02-15,-0.23159065628476083
2023-02-16,-0.2474135069264674
2023-02-17,-0.23114571746384868
2023-02-20,-0.21245828698553948
2023-02-21,-0.2756395995550612
2023-02-22,-0.300111234705228
2023-02-23,-0.34638487208008895
2023-02-24,-0.33303670745272523
2023-02-27,-0.41357063403781974
2023-02-28,-0.41357063403781974
2023-03-01,-0.5025583982202447
2023-03-02,-0.5408231368186874
2023-03-03,-0.5421579532814237
2023-03-06,-0.6404894327030033
2023-03-07,-0.6204671857619577
2023-03-08,-0.42246941045606223
2023-03-09,-0.3842046718576196
2023-03-10,-0.38020022246941043
2023-03-13,-0.22091212458286985
2023-03-14,-0.260511679644049
2023-03-15,-0.2324805339265851
2023-03-16,-0.1568409343715239
2023-03-17,-0.19243604004449388
2023-03-20,-0.15595105672969967
2023-03-21,-0.31746384872080086
2023-03-22,-0.33659621802002226
2023-03-23,-0.3352614015572859
2023-03-24,-0.2649610678531702
2023-03-27,-0.27474972191323693
2023-03-28,-0.19955506117908786
2023-03-29,-0.27519466073414905
2023-03-30,-0.1421579532814238
2023-03-31,-0.11813125695216908
2023-04-03,-0.23159065628476083
2023-04-04,-0.22981090100111232
2023-04-05,-0.15018355861094018
2023-04-06,-0.09499443826473859
2023-04-07,0.022924551570123266
2023-04-10,0.07764182424916574
2023-07-12,-0.28186874304783094
2023-07-13,-0.3979977753058954
2023-07-14,-0.2729699666295884
2023-07-17,-0.25917686318131256
2023-07-18,-0.2565072302558398
2023-07-19,-0.24760845383759733
2023-07-20,-0.08520578420467186
2023-07-21,-0.19021134593993325
2023-07-24,0.01668520578420467
2023-07-25,0.20088987764182425
2023-07-26,0.1586206896551724
2023-07-27,0.10300333704115683
2023-07-28,0.06607341490545049
2023-07-31,0.05583982202447163
2023-08-01,0.01579532814238042
2023-08-02,-0.026028921023359287
2023-08-03,-0.1221357063403782
2023-08-04,0.004226918798665183
2023-08-07,0.14126807563959956
2023-08-08,0.05850945494994438
2023-08-09,0.09098998887652948
2023-08-10,0.1931249316656238
2023-08-11,0.1114571746384872
2023-08-14,0.2053392658509455
2023-08-15,0.23159065628476083
2023-08-16,0.17018909899888765
2023-08-17,0.3348164627363737
2023-08-18,0.14106129801383124
2023-08-21,-0.014460511679644046
2023-08-22,0.0135706340378198
2023-08-23,0.2253615127919911
2023-08-24,0.33748609566184645
2023-08-25,0.3187986651835373
2023-08-28,0.10789766407119021
2023-08-29,0.053170189098998885
2023-08-30,-0.05939933259176862
2023-08-31,0.010456062291434927
2023-09-05,0.17732784624136197
2023-09-06,0.23114571746384868
2023-09-07,0.2387096774193548
2023-09-08,0.22847608453837595
2023-09-11,0.2849833147942158
2023-09-12,0.3228031145717464
2023-09-13,0.3886540600667408
2023-09-14,0.3450500556173526
2023-09-15,0.37263626251390436
2023-09-18,0.5799777530589544
2023-09-19,0.5768631813125694
2023-09-20,0.4197997775305895
2023-09-21,0.5523915461624027
2023-09-22,0.4647385984427141
2023-09-25,0.4175750834260289
2023-09-26,0.3414905450500556
2023-09-27,0.20355951056729701
2023-09-28,0.12658509454949946
2023-09-29,0.1403781979977753
2023-10-02,0.08164627363737487
2023-10-03,0.06518353726362626
2023-10-04,0.22313681868743046
2023-10-05,0.12347052280311456
2023-10-06,-0.038042269187986644
2023-10-09,-0.13548387096774192
2023-10-10,-0.03492769744160178
2024-01-09,0.725027808676307
2024-01-10,0.6203137206034093
2024-01-11,0.6280311457174638
2024-01-12,0.5159065628476084
2024-01-15,0.3882091212458286
2024-01-16,0.36240266963292544
2024-01-17,0.4442714126807564
2024-01-18,0.23515016685205786
2024-01-19,0.3757508342602892
2024-01-22,0.32458286985539486
2024-01-23,0.3397107897664071
2024-01-24,0.41446051167964404
2024-01-25,0.4046718576195773
2024-01-26,0.2053392658509455
2024-01-29,0.2667408231368187
2024-01-30,0.22491657397107895
2024-01-31,0.1946607341490545
2024-02-01,0.1221357063403782
2024-02-02,0.1604004449388209
2024-02-05,-0.10077864293659622
2024-02-06,-0.05939933259176862
2024-02-07,-0.19421579532814237
2024-02-15,-0.21112347052280311
2024-02-16,-0.09232480533926585
2024-02-19,-0.08387096774193549
2024-02-20,-0.0371523915461624
2024-02-21,-0.030478309232480537
2024-02-22,-0.058064516129032254
2024-02-23,-0.06785317018909899
2024-02-26,-0.0011123470522803117
2024-02-27,0.12219008555337547
2024-02-28,-0.13238402573853247
2024-02-29,-0.06696329254727475
2024-03-01,-0.013125695216907676
2024-03-04,0.14838709677419354
2024-03-05,0.005561735261401557
2024-03-06,-0.034037819799777526
2024-03-07,0.24582869855394882
2024-03-08,0.23962621129478903
2024-03-11,0.10300333704115683
2024-03-12,0.19377085650723025
2024-03-13,0.05939933259176862
2024-03-14,0.047385984427141266
2024-03-15,-0.14616240266963293
2024-03-18,-0.15372636262513903
2024-03-19,0.023359288097886538
2024-03-20,0.047385984427141266
2024-03-21,-0.053170189098998885
2024-03-22,-0.026028921023359287
2024-03-25,0.13815350389321468
2024-03-26,-0.021134593993325918
2024-03-27,-0.12791991101223582
2024-03-28,-0.09944382647385984
2024-03-29,-0.23114571746384868
2024-04-01,-0.18798665183537264
2024-04-02,-0.12791991101223582
2024-04-03,-0.03492769744160178
2024-04-04,-0.04427141268075639
2024-04-05,0.07764182424916574
2024-04-08,-0.055394883203559515
2024-04-09,0.041156840934371525
2024-04-10,0.13770856507230256
2024-04-11,0.06473859844271414
2024-07-16,0.1568409343715239
2024-07-17,-0.10745272525027807
2024-07-18,-0.11991101223581756
2024-07-19,-0.1670745272525028
2024-07-22,-0.019799777530589546
2024-07-23,0.22625139043381537
2024-07-24,0.17908787541713014
2024-07-25,-0.01268075639599555
2024-07-26,0.06651835372636263
2024-07-29,0.0878754171301446
2024-07-30,0.13236929922135707
2024-07-31,0.026918798665183537
2024-08-01,0.31568409343715237
2024-08-02,0.2307007786429366
2024-08-05,0.22803114571746386
2024-08-06,0.01846496106785317
2024-08-07,0.10611790878754171
2024-08-08,0.12614015572858733
2024-08-09,0.062096600854994084
2024-08-12,0.11056729699666296
2024-08-13,-0.03492769744160178
2024-08-14,-0.1408231368186874
2024-08-15,0.060734149054505006
2024-08-16,-0.13794637976115987
2024-08-19,-0.0771968854282536
2024-08-20,0.041156840934371525
2024-08-21,-0.10523973810811067
2024-08-22,0.03848720800889878
2024-08-23,0.018909899888765295
2024-08-26,0.06340378197997774
2024-08-27,0.2004449388209121
2024-08-28,0.1439377085650723
2024-08-29,0.1599555061179088
2024-08-30,0.09944382647385984
2024-09-04,0.071412680756396
2024-09-05,-0.08654060066740822
2024-09-06,-0.13192436040044492
2024-09-09,-0.07363737486095662
2024-09-10,-0.041156840934371525
2024-09-11,-0.04204671857619577
2024-09-12,0.025583982202447165
2024-09-13,-0.03937708565072302
2024-09-16,0.0460511679644049
2024-09-17,-0.01268075639599555
2024-09-18,-0.055394883203559515
2024-09-19,0.03848720800889878
2024-09-20,0.13281423804226916
2024-09-23,0.08565072302558399
2024-09-24,0.09459159628448921
2024-09-25,-0.1221357063403782
2024-09-26,-0.09766407119021134
2024-09-27,0.09810901001112346
2024-09-30,0.024705099264890125
2024-10-01,0.2009122272973022
2024-10-02,0.08698553948832036
2024-10-03,0.23114571746384868
2024-10-04,0.182000223620369
2024-10-07,0.060734149054505006
2024-10-08,-0.006006674082313682
2024-10-09,-0.009566184649610678
2024-10-10,-0.0135706340378198
2024-10-11,0.13147942157953282
2024-10-14,0.07185761957730812
2025-01-13,0.4576195773081201
2025-01-14,0.46918798665183536
2025-01-15,0.4189098998887653
2025-01-16,0.4202447163515017
2025-01-17,0.4634037819799778
2025-01-20,0.41579532814238046
2025-01-21,0.49454949944382637
2025-01-22,0.27252502780867627
2025-01-23,0.18487208008898778
2025-01-24,0.15417130144605118
2025-02-03,0.26629588431590656
2025-02-04,0.2622914349276974
2025-02-05,0.15639599555061176
2025-02-06,0.046496106785317015
2025-02-07,0.09721913236929922
2025-02-10,-0.09810901001112346
2025-02-11,-0.14972191323692993
2025-02-12,-0.1959955506117909
2025-02-13,-0.27474972191323693
2025-02-14,-0.31549672016342695
2025-02-17,-0.2631813125695217
2025-02-18,-0.2507230255839822
2025-02-19,-0.23025583982202447
2025-02-20,-0.018020022246941044
2025-02-21,-0.17241379310344826
2025-02-24,-0.071412680756396
2025-02-25,-0.019799777530589546
2025-02-26,0.01757508342602892
2025-02-27,0.08654060066740822
2025-02-28,0.08143286289126535
2025-03-03,0.28453837597330367
2025-03-04,0.31167964404894327
2025-03-05,0.439377085650723
2025-03-06,0.36240266963292544
2025-03-07,0.23114571746384868
2025-03-10,0.30856507230255836
2025-03-11,0.1296996662958843
2025-03-12,0.15239154616240266
2025-03-13,0.17552836484983317
2025-03-14,0.05494994438264739
2025-03-17,0.03937708565072302
2025-03-18,0.08476084538375972
2025-03-19,0.07586206896551724
2025-03-20,0.2146829810901001
2025-03-21,0.20266963292547271
2025-03-24,-0.05850945494994438
2025-03-25,-0.058064516129032254
2025-03-26,-0.08698553948832036
2025-03-27,-0.19154616240266964
2025-03-28,-0.19688542825361513
2025-03-31,-0.056729699666295874
2025-04-01,-0.17241379310344826
2025-04-02,-0.16885428253615126
2025-04-03,0.16173526140155728
2025-04-04,-0.0932146829810901
2025-04-08,-0.10255839822024472
2025-04-09,-0.033592880978865404
2025-04-10,-0.06785317018909899
2025-04-11,-0.06562847608453837
2025-04-14,-0.1764182424916574
2025-04-15,0.0046718576195773085
2025-04-16,0.07764182424916574
2025-04-17,0.11679644048943269
2025-07-21,0.046941045606229144
2025-07-22,0.23159065628476083
2025-07-23,0.22180200222469412
2025-07-24,0.2876529477196885
2025-07-25,0.3343715239154616
2025-07-28,0.13637374860956616
2025-07-29,0.3503893214682981
2025-07-30,0.35973303670745277
2025-07-31,0.24938820912124582
2025-08-01,0.39532814238042263
2025-08-04,0.5421579532814237
2025-08-05,0.539043381535039
2025-08-06,0.507007786429366
2025-08-07,0.1835372636262514
2025-08-08,0.12169076751946609
2025-08-11,0.24449388209121245
2025-08-12,0.1906562847608454
2025-08-13,0.03937708565072302
2025-08-14,-0.055394883203559515
2025-08-15,0.023804226918798663
2025-08-18,-0.14571746384872078
2025-08-19,-0.1599555061179088
2025-08-20,-0.20402714554997353
2025-08-21,-0.23337041156840932
2025-08-22,-0.4558398220244716
2025-08-25,-0.08921023359288098
2025-08-26,-0.16751946607341492
2025-08-27,-0.12258064516129033
2025-08-28,-0.19733036707452725
2025-08-29,-0.28587319243604004
2025-09-03,-0.1768631813125695
2025-09-04,0.030923248053392655
2025-09-05,0.15283648498331479
2025-09-08,0.22625139043381537
2025-09-09,0.059844271412680755
2025-09-10,0.0843159065628476
2025-09-11,0.22981090100111232
2025-09-12,0.3147942157953281
2025-09-15,0.24983314794215797
2025-09-16,0.27519466073414905
2025-09-17,0.2765294771968854
2025-09-18,0.2289210233592881
2025-09-19,0.24048943270300333
2025-09-22,0.2088987764182425
2025-09-23,0.13637374860956616
2025-09-24,-0.07452725250278086
2025-09-25,-0.056729699666295874
2025-09-26,-0.20934371523915463
2025-09-29,-0.41045606229143494
2025-09-30,-0.27875417130144603
2025-10-01,-0.32591768631813123
2025-10-02,-0.41713014460511677
2025-10-03,-0.46918798665183536
2025-10-06,-0.41846496106785314
2025-10-07,-0.3419354838709677
2025-10-08,-0.42335928809788653
2025-10-09,-0.49766407119021133
2025-10-10,-0.4642936596218019
2025-10-13,-0.36017797552836484
2025-10-14,-0.4705228031145718
2025-10-15,-0.3797552836484983
2025-10-16,-0.20177975528364847
2025-10-17,-0.3561735261401557
2026-01-19,-0.07186561397234618
2026-01-20,0.047830923248053395
2026-01-21,-0.07096774193548387
2026-01-22,0.07764182424916574
2026-01-23,0.16440489432703
2026-01-26,0.022914349276974413
2026-01-27,0.034037819799777526
2026-01-28,-0.15372636262513903
2026-01-29,0.07586206896551724
2026-01-30,0.08476084538375972
2026-02-02,0.06607341490545049
2026-02-03,0.20444938820912126
2026-02-04,0.3508342602892102
2026-02-05,0.34015572858731924
2026-02-06,0.08743047830923248
2026-02-09,0.12747497219132367
2026-02-10,-0.023359288097886538
2026-02-11,-0.08654060066740822
2026-02-12,-0.06696329254727475
2026-02-13,-0.029143492769744164
2026-02-23,-0.10789766407119021
2026-02-24,0.06340378197997774
2026-02-25,0.09454949944382647
2026-02-26,0.17864293659621802
2026-02-27,0.13681868743047831
2026-03-02,0.06206896551724137
2026-03-03,0.07052280311457175
2026-03-04,-0.15728587319243603
2026-03-05,-0.27697441601779754
2026-03-06,-0.26896551724137935
2026-03-09,-0.4687430478309232
2026-03-10,-0.6097886540600668
2026-03-11,-0.48120133481646277
2026-03-12,-0.44338153503893213
2026-03-13,-0.29299221357063404
2026-03-16,-0.3757508342602892
2026-03-17,-0.15283648498331479
2026-03-18,-0.13904338153503895
2026-03-19,-0.13637374860956616
2026-03-20,-0.22224694104560622
2026-03-23,-0.0135706340378198
2026-03-24,-0.1657397107897664
2026-03-25,-0.20177975528364847
2026-03-26,-0.3103448275862069
2026-03-27,-0.21334816462736375
2026-03-30,-0.26985539488320354
2026-03-31,-0.5105672969966629
2026-04-01,-0.3121245828698554
2026-04-02,-0.2756395995550612
2026-04-03,-0.19377085650723025
2026-04-06,-0.05005561735261402
2026-04-07,0.005561735261401557
2026-04-08,-0.02647385984427141
2026-04-09,-0.07185761957730812
2026-04-10,-0.009566184649610678
2026-04-13,0.20667408231368187
2026-04-14,-0.011345939933259176
2026-04-15,-0.004226918798665183
2026-04-16,-0.08120133481646273
2026-04-17,-0.1839822024471635
2026-04-20,-0.26273637374860953
2026-04-21,-0.29343715239154616
2026-04-22,-0.08075639599555061
