date,equal_weight__sample,inverse_volatility__sample,community_risk_parity__sample,risk_parity__sample,risk_parity__ledoit_wolf,risk_parity__glasso,risk_parity__diagonal,minimum_variance__sample,minimum_variance__ledoit_wolf,minimum_variance__glasso,minimum_variance__diagonal
2017-10-13,0.11038746460808965,0.10009003640156275,0.1065189714287692,0.09343751067244938,0.09460779672697142,0.09351956258193317,0.10009003640156273,0.09113453429425504,0.08831012174534426,0.08959713714909996,0.09378765062043605
2017-10-16,0.10949388961495748,0.09910803996957684,0.10627227504072022,0.09264773746732839,0.09371626890923997,0.09271754145587119,0.09910803996957683,0.09075574386219191,0.08751246389376896,0.08911362944435518,0.09269610058699983
2017-10-17,0.11026224619636614,0.09993539870325643,0.10698726522902928,0.09327574572893953,0.09437251212000655,0.09333590719584618,0.09993539870325642,0.09178617878252474,0.0885345693693764,0.09015330609570554,0.09359789528189123
2017-10-18,0.10958577242550252,0.09912767680285621,0.10655612998547578,0.09209197656942161,0.09331517054651396,0.09214820762678969,0.0991276768028562,0.09060774956122924,0.08737332796474913,0.08898627709393055,0.09272113075273822
2017-10-19,0.1096396671982857,0.09918607127648098,0.10661548866734512,0.09211452359003057,0.09334880063425832,0.09217268074461354,0.09918607127648095,0.09056891984298622,0.08741537724092562,0.08897495491548435,0.09278958219778395
2017-10-20,0.10898790082960771,0.09895477509749133,0.10642743712744497,0.09169112166706836,0.09306449800982278,0.09177937430187064,0.0989547750974913,0.089899693398653,0.08728807334475919,0.08846692513659461,0.09271543282882795
2017-10-23,0.11137192027748825,0.10168399234338471,0.10875563250913725,0.09412540137684966,0.09553467792538528,0.09421636892845439,0.10168399234338468,0.0924515714440856,0.0898222245732943,0.09095621522123026,0.09551072692679848
2017-10-24,0.11124312811499322,0.10162778068383817,0.1088209132039952,0.09411834793963215,0.09551277035755601,0.09421134362133914,0.10162778068383815,0.09245671135437422,0.08982528193213296,0.09096494456951852,0.09549130448804727
2017-10-25,0.11122244920036353,0.1018136568743497,0.10928134334435888,0.09424259846879117,0.09563525652102937,0.09434154591311705,0.10181365687434969,0.09262971621792007,0.09013292020606557,0.09116719844184476,0.09580715854656906
2017-10-26,0.1114538014562531,0.10206518894932792,0.10951731180804099,0.09441542474549518,0.09581653765835252,0.09451079729931794,0.10206518894932791,0.09252842709936335,0.09006007329101065,0.09099511295258475,0.09592544031875329
2017-10-27,0.11168081376145836,0.102065310173788,0.10960832203897651,0.0944162677388864,0.095794966570267,0.09448466853794578,0.10206531017378799,0.09258781059835904,0.0898614807051311,0.09091175286485528,0.0957676397064365
2017-10-30,0.111679180463752,0.1020948975076852,0.10961219876787925,0.09445616477655953,0.09583431227656429,0.09452370876682874,0.10209489750768519,0.09288370866407247,0.0902278376953755,0.0912094282531023,0.0958600594683137
2017-10-31,0.1126567419509746,0.10311231027127785,0.11052541600207316,0.09563059751144043,0.09696903299310432,0.09571420813051122,0.10311231027127783,0.09384704879815826,0.09128506793805612,0.09226792552665704,0.09682728634332739
2017-11-01,0.11206015292567642,0.10274283733650537,0.11058201869063365,0.09517039653631641,0.0965335717172391,0.09526547805689488,0.10274283733650535,0.09370592105660461,0.09103729269130592,0.09210854990765088,0.09669152589413144
2017-11-02,0.11331875913471394,0.10402015627675083,0.11111086209557687,0.09694702325914288,0.09816928300479912,0.09701718374902495,0.10402015627675082,0.09638297675505969,0.09310749389747931,0.09477538454620678,0.09771278850248515
2017-11-03,0.11415410504391295,0.10486610082149102,0.11174377618308458,0.09776974898998822,0.09900146615409514,0.09784674993528687,0.10486610082149099,0.09693376802121996,0.09382542698815376,0.0954137433557505,0.09839675291979791
2017-11-06,0.11453309708626341,0.10538508515070681,0.11263051500414074,0.0981089619705483,0.0993739392439811,0.0981961800588455,0.1053850851507068,0.09710265187069442,0.09415836026453125,0.09563253934437045,0.09914127790865704
2017-11-07,0.11438932936968416,0.10527050515595981,0.11263224028943628,0.09805355883570437,0.09929392782392629,0.09813723801717399,0.1052705051559598,0.09710315996363168,0.09414446887175816,0.09563212496585365,0.09904105279907609
2017-11-08,0.11595035425195435,0.1071926518178853,0.11279942037410773,0.09953141512976117,0.10094949467809806,0.09962957576628265,0.10719265181788527,0.09939554013331227,0.09633798023851885,0.09793222245048938,0.10127601694224662
2017-11-09,0.11595355978824907,0.10719169255563976,0.1117592477402761,0.09949588094509267,0.10093817018862339,0.0995942872238124,0.10719169255563973,0.09939876223112362,0.0963379242805054,0.09792887823610488,0.10123512017760689
2017-11-10,0.1157904423015023,0.10753706583179613,0.11232380441367056,0.09959675537535319,0.10111742503662653,0.09969691029467852,0.1075370658317961,0.10001494391797562,0.09715287656054453,0.09856501581246704,0.10280449186667089
2017-11-13,0.11568955283434013,0.10761465256259016,0.11008636770205445,0.09932553726488531,0.10102082920256433,0.09945458643269374,0.10761465256259015,0.10041451190912498,0.09786756310839445,0.09909591553608796,0.10315556989798103
2017-11-14,0.11544712123965628,0.10720819226008117,0.11024121976993906,0.09913111989600452,0.10073597061808537,0.09924283846501894,0.10720819226008114,0.10042975234473363,0.09768864480199178,0.09909691655880552,0.1026138121962381
2017-11-15,0.11255738615188977,0.10435605023035505,0.10699642518740231,0.0971359392479476,0.09841360658728127,0.09721548539293251,0.10435605023035502,0.10081686160084462,0.09718858116900159,0.09912348501821384,0.09994079323304779
2017-11-16,0.11293824563483554,0.10478853347510461,0.10778491999368703,0.09816328961127281,0.09925344050082348,0.09822402151095092,0.10478853347510458,0.10144498346460766,0.09779735721208646,0.09970914391784906,0.10031953336506483
2017-11-17,0.11238830622238362,0.10421331355089103,0.10783104783862653,0.09816873217964008,0.09910608120766541,0.09821508307972504,0.10421331355089102,0.10155115417248187,0.0978512864250518,0.09975025942363822,0.09973522950251397
2017-11-20,0.11312095202719957,0.10493081809343399,0.10784774564609044,0.09934729323246345,0.10015037380569851,0.09940574847159576,0.10493081809343398,0.10345350210171626,0.09933019728299948,0.10170764832415702,0.10042054558770254
2017-11-21,0.11503450291920365,0.1067984518575941,0.11017604758748725,0.1016399971349563,0.10239234645494365,0.10172061639495372,0.10679845185759408,0.10472700416387587,0.10098158320001173,0.1032664821879062,0.10212968951677034
2017-11-22,0.12002866594622102,0.11160925356031191,0.11517753651995806,0.10644091824504699,0.10722740189437037,0.10651448717277144,0.1116092535603119,0.1075934136799295,0.10363169369755704,0.10607553388130418,0.10645966064080573
2017-11-23,0.11834482087083618,0.10980417919939434,0.11370176231548491,0.10495514013373407,0.10563670187110409,0.10501605998428667,0.10980417919939432,0.10686829227787303,0.10257857964704382,0.10522714804281198,0.10471920624184208
2017-11-24,0.11836564573161687,0.10980974227127197,0.113776518320818,0.10494571599626705,0.10563391646530744,0.10501258173230688,0.10980974227127195,0.1068101440044345,0.10252835898803797,0.10518395375012843,0.10468213012069778
2017-11-27,0.11833941512430078,0.10974572837535487,0.11352976515344143,0.10489144349300368,0.10556433262748349,0.10495898333491253,0.10974572837535486,0.10666035256553544,0.10232965825477942,0.10500397815416503,0.10458340721910601
2017-11-28,0.11834788732560944,0.1097604499530042,0.11353684385066676,0.10488554216078158,0.10555354729981395,0.10495149982544502,0.10976044995300417,0.1066241305419149,0.10229532591342765,0.10495302028359688,0.10461776962039741
2017-11-29,0.12186867252027024,0.11377185775022165,0.1162382358461879,0.10898532791662151,0.10961833554188531,0.1090322411733198,0.11377185775022164,0.11103299854163227,0.10682378576989535,0.10942372828251481,0.10899544915480537
2017-11-30,0.12076984370711549,0.11274290933126167,0.11560700860339107,0.1086335434630783,0.10908961625086126,0.10867389711559387,0.11274290933126166,0.11142449977027373,0.10692812309840187,0.10992260773164568,0.10803302259582531
2017-12-01,0.1209588037983471,0.11309368715455341,0.11581049985210841,0.10916765067772838,0.10961544177792591,0.10921179280332917,0.1130936871545534,0.11276132137552648,0.10840865603009806,0.11136426390371204,0.10858527805145482
2017-12-04,0.12207287192828378,0.11438659538110814,0.11720465463422348,0.11059857803330503,0.11100499850148206,0.110636328565969,0.11438659538110812,0.11590704086435216,0.11084481709902921,0.11429838711158906,0.11012440203390084
2017-12-05,0.1271882589100027,0.12022565722867662,0.12198887662815584,0.1163775374685645,0.11671988509244996,0.1163915018137887,0.1202256572286766,0.12158307771935853,0.11678870169903442,0.1201520340558886,0.1165903261219734
2017-12-06,0.1271207534643244,0.12019555020791949,0.12210213330724688,0.11641496010838316,0.11673996966429993,0.11642603603340754,0.12019555020791949,0.12185341008962744,0.11695401414683979,0.12037257443413305,0.11659839733811286
2017-12-07,0.1273176525690771,0.12059618366680411,0.12307115974663002,0.11737531400261314,0.11753791394182507,0.11735992260433412,0.1205961836668041,0.12528520505541832,0.11933856649938211,0.12330840500959833,0.11729214292184825
2017-12-08,0.12687488549368722,0.12019172260178804,0.1227918914054357,0.11707506263248092,0.11723304711696791,0.1170577184970505,0.12019172260178804,0.12538596286762108,0.11930051396172177,0.12332282361646849,0.1169890869899778
2017-12-11,0.13421456498935525,0.12831186851097798,0.1275038099904721,0.12396241381102777,0.12437908914141994,0.12400181387093698,0.12831186851097798,0.12912568528795956,0.12463224174820299,0.12767428410027185,0.12577359334435498
2017-12-12,0.13427023627337176,0.12836005798415961,0.12751340193049548,0.12405273020992309,0.12447025028052706,0.12409609071551647,0.12836005798415961,0.12912724134973524,0.12484908228577568,0.127714994305836,0.1258167465706191
2017-12-13,0.1341119842792858,0.12847558536058615,0.1281416307763084,0.12411410870420994,0.12452445079842919,0.12417344334544424,0.12847558536058615,0.12906372458641288,0.12480651710527577,0.12766168383879975,0.1261223540936108
2017-12-14,0.1360965951228392,0.1306717194941378,0.13014644249119622,0.12576324866110283,0.12630338983468983,0.12584185475030088,0.1306717194941378,0.13001423637710605,0.1258363320070286,0.1286286767055919,0.12832446368430775
2017-12-15,0.13597568764440562,0.13060150771556092,0.1302175327406748,0.1257412067766829,0.12626820256177296,0.12581905926549325,0.13060150771556092,0.13002845323989354,0.12582803870190779,0.12859878454468623,0.12833156353726588
2017-12-18,0.1384712416732086,0.1332714095913867,0.132178845817943,0.12919890849131108,0.12953971109940346,0.12923360016017646,0.1332714095913867,0.1354128842963838,0.1300139482640423,0.13376765149433023,0.13099882930037654
2017-12-19,0.13874724772106928,0.13354904958045766,0.13217882081176993,0.12961367878173086,0.12993287908553486,0.12965014290975876,0.13354904958045766,0.13580562466104534,0.13057779081185442,0.1343459513098326,0.13128416917435046
2017-12-20,0.1387736302827388,0.13365764786567727,0.1328715624336042,0.12964173791513947,0.1299705016387534,0.12968072022467353,0.13365764786567727,0.13580249553728366,0.13058861784471948,0.13435214332565287,0.13149487747313646
2017-12-21,0.13925195086425016,0.13392207460276284,0.1329010012603791,0.12997386954947676,0.13028692909628523,0.13000892264744993,0.13392207460276284,0.13559119321160834,0.13057006224275167,0.1341590273178151,0.1316229615841399
2017-12-22,0.13955785851405927,0.1342283092984873,0.13283881111742482,0.13026545480116763,0.13058181154166318,0.13030450542171496,0.1342283092984873,0.13582793106592464,0.13079301239093072,0.13441257210484664,0.13193030334719605
2017-12-25,0.139681582695655,0.13431309315937892,0.13319047404077405,0.1303344523682263,0.13065985727061283,0.13038114742047577,0.13431309315937892,0.1359254115469876,0.130799025894319,0.13446929078908937,0.13199341964188982
2017-12-26,0.13987572491145164,0.1344215398632876,0.13328621652035996,0.13041662245831873,0.13074460719452244,0.13046095501380603,0.1344215398632876,0.13587415565032598,0.1307074618583025,0.1343893337992112,0.13202475214951023
2017-12-27,0.13968288610081245,0.13441535329038867,0.13327408944032937,0.1304152830827837,0.13073712992285924,0.13045682995020225,0.13441535329038867,0.13596045664850437,0.13070610395974988,0.13444980191126793,0.13211871907056927
2017-12-28,0.13992926645295906,0.1348619377942044,0.1339673294709115,0.13059349120637395,0.13095425261492022,0.13063765236440628,0.1348619377942044,0.13583292958092796,0.13070873198728095,0.13433528121347604,0.13271156821588267
2017-12-29,0.13987226179100454,0.13486050062903807,0.13409788314129215,0.13060827459368662,0.13096553862166405,0.13065092716380539,0.13486050062903807,0.13594923746159923,0.1306853913111793,0.13436887151460855,0.1327139974524232
2018-01-02,0.1437757511311767,0.1388213370012455,0.13739921864723195,0.13391534916311632,0.13439503017944085,0.13397025662357723,0.1388213370012455,0.13807610068359819,0.13303263147557592,0.13669184737873924,0.13665205961375015
2018-01-03,0.1429123753301044,0.13827767438732122,0.1358637141241856,0.13369314317103934,0.13408839414903764,0.1337358826813765,0.13827767438732122,0.13819410763454612,0.133267919998488,0.13680013413015657,0.13624578760417583
2018-01-04,0.14231009753195956,0.1377341811232083,0.13565532566165647,0.13340310436430688,0.13371342208570747,0.1334317593405593,0.1377341811232083,0.13759208872155623,0.13288947735239232,0.13634736374469952,0.13578686419343852
2018-01-05,0.14307433576569523,0.13872013595209068,0.13627481508730718,0.1340657936382433,0.13444511071723375,0.13410612616100726,0.13872013595209068,0.13762281689897835,0.1332964489158812,0.13643411356100665,0.13700798242854154
2018-01-08,0.14637634712694672,0.14187790079656332,0.14082826702922105,0.13701304389133417,0.137431810425694,0.13707586350997714,0.14187790079656332,0.14099591089233027,0.13599678737616422,0.13966815884960215,0.13999470373700842
2018-01-09,0.14754265436625377,0.14300196439192636,0.14251846742358684,0.137839160628069,0.13828999613476226,0.13787247745557382,0.14300196439192636,0.1417541558025616,0.13682198744470833,0.14032062928546726,0.1410221956079552
2018-01-10,0.14728183116906207,0.14284677446515345,0.14246107084264187,0.13771754207275527,0.13815747564567735,0.13774585223602642,0.14284677446515345,0.14179697731213645,0.13697975944755764,0.14041980133627233,0.1409312413994767
2018-01-11,0.14511348370470292,0.14220488591402433,0.14513139924379448,0.1384183392050908,0.13848794633389414,0.1383329439904186,0.14220488591402433,0.14521336708748314,0.140127506319809,0.14373172244083476,0.14121144397863755
2018-01-12,0.14553126985056086,0.14256591936850904,0.14544241001667332,0.13843584239216777,0.1385339992130321,0.1383540023462289,0.14256591936850904,0.1467405000450043,0.14089415093872093,0.14504781099973207,0.14155356516780296
2018-01-15,0.1474681683504219,0.14452817293350426,0.1467547955754918,0.14020205629418428,0.14035668474619226,0.1401189767890547,0.14452817293350428,0.14911511990870352,0.14322626112047418,0.14725439471670435,0.14352912796333264
2018-01-16,0.1476161332424121,0.144618969804687,0.14727247499482754,0.14033730552710466,0.14048107435555576,0.1402549150668604,0.14461896980468703,0.14902494768002822,0.14315694938340642,0.1471632749971222,0.1435536851931213
2018-01-17,0.15098555002022376,0.14814634173082683,0.14977619106372042,0.14290902038858994,0.14310033419014254,0.14280589186206943,0.14814634173082683,0.14923514270733032,0.14396398267583996,0.14756323349131772,0.14716048472407248
2018-01-18,0.15270834256791882,0.14994079871060453,0.15128128663649346,0.14440737941895132,0.14463593271971834,0.14428636209329793,0.14994079871060453,0.15082966631293837,0.14548329261028647,0.14903129493255315,0.14897965751970899
2018-01-19,0.15223984897630016,0.1500814394951056,0.15110566513740228,0.14475889728613006,0.1449240498343711,0.1446198856376519,0.1500814394951056,0.15305559986742756,0.1471834702265105,0.15086656776006027,0.14955613166708917
2018-01-22,0.15544221819659856,0.15377746433872008,0.1533267873082468,0.14815377751730782,0.1484196321708062,0.14803251621915087,0.1537774643387201,0.15681271920984638,0.152007344382586,0.15519299276705634,0.15377737143380435
2018-01-25,0.16096818558697312,0.15967337447735808,0.16567045500206368,0.15267851119971665,0.1531254356119234,0.15265655497908784,0.1596733744773581,0.158441876745495,0.15443860567298595,0.15713717412538872,0.15993814833819983
2018-01-26,0.1609572511354619,0.15978465962148683,0.16553220612935535,0.15269389353803525,0.1531295848172008,0.15266055413922863,0.15978465962148683,0.15843605029661692,0.15444776453022283,0.15716640709772517,0.16007672578897092
2018-01-29,0.16023981691986916,0.1592430056829945,0.16566755642868297,0.15247401708625108,0.15282616500962493,0.15242725903664472,0.1592430056829945,0.15997386875221736,0.1558847540479824,0.15870807427650038,0.1597188513792507
2018-01-30,0.16021940416093894,0.15929196233940493,0.1657499016504843,0.152433323623808,0.15283581523801046,0.1523956585958683,0.15929196233940496,0.1599879922773162,0.15584854761210548,0.1586837794668056,0.1598150318473542
2018-01-31,0.16135101963853218,0.160488716928751,0.16704491956025144,0.1529353094195371,0.1533847320376081,0.1528982344325292,0.16048871692875102,0.15993639952386388,0.15579557001372185,0.1586382808479935,0.16104773312036472
2018-02-01,0.16263078288975025,0.16173866066088316,0.16914707745775034,0.15411362022046282,0.15456483386176473,0.1540512382526037,0.16173866066088316,0.1612891288008863,0.15725728180923362,0.1599835544885433,0.16226311272340274
2018-02-02,0.16266562234209492,0.16174006448166656,0.1691646339490923,0.15411697286607537,0.1545705959423947,0.15405466401931578,0.16174006448166656,0.161288436742809,0.15725841603459706,0.15997906650886246,0.1622298876861241
2018-02-05,0.18371137243217267,0.18290541871320606,0.19208484556613842,0.1739393362116497,0.17466903460703934,0.17390216636964165,0.18290541871320606,0.17710179961464753,0.17455827232963644,0.17630410277037273,0.18329845446795906
2018-02-06,0.19220082264487717,0.19186279590269759,0.20161958471026137,0.18403441376019883,0.18457205167471033,0.18407157419791592,0.19186279590269759,0.18772887862468288,0.18552343610304986,0.18709098134571975,0.19269118744602923
2018-02-07,0.19538117131558355,0.19587408266592882,0.2072179496049501,0.1874015782028626,0.188218924788809,0.18749942291684973,0.19587408266592884,0.19411106717156507,0.1912997810227096,0.19310154584983805,0.19746908941294045
2018-02-08,0.19809104924476537,0.19862075034124288,0.21156747930870068,0.18995866991335664,0.1908276606860222,0.19007734821958858,0.1986207503412429,0.1961610543191131,0.19335383159535452,0.1951390782565128,0.2002517886670487
2018-02-09,0.19915645969144646,0.19977234807870595,0.21388499973543162,0.19158248861096253,0.1924132432487362,0.191690335958348,0.19977234807870597,0.19895935037949067,0.19606256643747108,0.19792558164998905,0.20149425503783194
2018-02-12,0.20743552428782025,0.20789661611150306,0.2195871976611247,0.19841912099902484,0.19931489480342435,0.19856396008334573,0.2078966161115031,0.2013602387607624,0.19878873620555934,0.20047037929709938,0.20931035420382013
2018-02-13,0.20822408776879833,0.20892306639506214,0.2201455652579967,0.19953124039869524,0.20041999097715607,0.19967459738235507,0.20892306639506217,0.20393771297129262,0.2012711363052002,0.20309778147606417,0.2105834716731543
2018-02-21,0.21069087983775606,0.2113439982720701,0.22269376843243444,0.2021163574067797,0.2030258753457817,0.20227497194844757,0.21134399827207012,0.2063625370046392,0.20400359502369989,0.2056328864167118,0.21296333525715394
2018-02-22,0.21098921300677245,0.21198629277747066,0.22367693187301715,0.20333923629419948,0.2041050444318577,0.20347608026941275,0.2119862927774707,0.20785333462065272,0.20558393379479503,0.20713879039195845,0.21386742769205916
2018-02-23,0.21374230089459378,0.21444144202168103,0.22661528056576152,0.20520879683626628,0.20601620478807922,0.20535793658214999,0.21444144202168106,0.2079224129988567,0.20571286501333194,0.20721115242260305,0.21598297214414208
2018-02-26,0.21388442692741913,0.2145558519166803,0.22730946790069353,0.20542052760010232,0.20622204492493884,0.20556948560400054,0.21455585191668033,0.20814189814057868,0.20586955560204084,0.20742416773035566,0.21606852949488914
2018-02-27,0.21291881579516186,0.21369249179936528,0.22651119016596152,0.20424029861004211,0.20511555839730514,0.20441112559112215,0.2136924917993653,0.20702064698153555,0.2048360806492462,0.20632246843611765,0.21536046879406973
2018-02-28,0.21295815072374502,0.21373192159893417,0.22652513979459607,0.20418946867244142,0.20507795394128622,0.20436348455294606,0.21373192159893417,0.20689704111958535,0.2047663080981182,0.206216120452247,0.21539406886508553
2018-03-01,0.2133987237513095,0.21425240814669694,0.22658823427478933,0.20462143250200954,0.20551000500777203,0.20479560974214897,0.21425240814669697,0.2075156350184313,0.20536880414989397,0.20683769146471595,0.2159822129251331
2018-03-02,0.2134033176909521,0.2142651473406682,0.22657905528950376,0.2046286119098106,0.20551857939453694,0.20480309647890077,0.21426514734066823,0.2075489050130785,0.2054411202901768,0.20688185986665938,0.2160038321335125
2018-03-05,0.21877045079943852,0.2194828529971469,0.23275347898496204,0.20887779733000536,0.20982407994080332,0.20904969292792872,0.21948285299714693,0.20927422906129173,0.20728174899993057,0.20866703151729532,0.22102870766354824
2018-03-06,0.22199869493839336,0.22253868980615998,0.23664808687057406,0.21103611607664663,0.2120474880880588,0.21123019829203135,0.22253868980616,0.20930618485288136,0.20741470496426276,0.20874483046078643,0.22383231409415064
2018-03-07,0.22327721706360423,0.22372645466247054,0.23772466329147787,0.21194658503643488,0.21297744356779458,0.21214100968846566,0.22372645466247057,0.20960405409884283,0.2076531957888068,0.20901442277473387,0.22493666734001738
2018-03-08,0.22337239639415835,0.22395742028209165,0.23801692731304638,0.21234689395566475,0.21336493091027445,0.21253969849853535,0.22395742028209165,0.2103147418618014,0.20850182764671443,0.20970966690852694,0.2252438224061486
2018-03-09,0.2234048445046133,0.22391621740436177,0.23796547906928361,0.21221874297648627,0.2132470340229894,0.21241236541795946,0.2239162174043618,0.20998818638249403,0.20816119337041483,0.2093871335083176,0.22509483782403567
2018-03-12,0.22348936058863642,0.22394299411663252,0.23800921346226073,0.21221647759356402,0.2132442838464097,0.21240760852502547,0.22394299411663252,0.2099761885651351,0.20813536220894158,0.20936065618679686,0.22502856951276265
2018-03-13,0.22338656412682742,0.22386555115381182,0.23790685818589083,0.21221252089109166,0.21322762283066027,0.21240177041903055,0.22386555115381185,0.2101011308250526,0.20826094893313074,0.2094878110459466,0.22495930560209423
2018-03-14,0.22338666810784472,0.22385884206032322,0.23792167215189003,0.21221163184585534,0.2132276145270232,0.21240125962833195,0.22385884206032325,0.21018663220853276,0.20831188298294534,0.20956187242554875,0.22492701957343686
2018-03-15,0.2233941847698162,0.2239003825033176,0.23792383200031034,0.2122065280737497,0.21324790912365182,0.2124069593960757,0.22390038250331762,0.2103774046967778,0.2086426752391069,0.2097938202932721,0.22504884133148353
2018-03-16,0.2234281519076229,0.22402273658328017,0.23813827258188497,0.21241954346683448,0.2134483015610066,0.21262418089652987,0.22402273658328017,0.2107380450522662,0.20895367579440288,0.210144973691228,0.22525773335886498
2018-03-19,0.22343464857869008,0.2240383255902997,0.23813843067361348,0.2124224267135897,0.21345344778857078,0.21262766466820535,0.22403832559029974,0.21073631129604187,0.20893945509577974,0.21012865889036872,0.225282364254134
2018-03-20,0.2234194618052981,0.2240359191044158,0.23811515749180306,0.21242255613688033,0.21345220614341157,0.2126274311752833,0.2240359191044158,0.21075432142054368,0.2089451306906453,0.21012910955943134,0.22528962052428017
2018-03-21,0.22340940197269973,0.22402273120481198,0.23809967607609206,0.21241999766030986,0.21344699729198816,0.21262397342130263,0.22402273120481198,0.2107850562309413,0.20897211084738454,0.21016766438071274,0.22525905006840993
2018-03-22,0.22328354473078754,0.22395979818657757,0.23811336846323386,0.21231085894863255,0.21334056233607168,0.2125145737743496,0.22395979818657757,0.21074889581546571,0.20893274311592472,0.21012332944241177,0.22525066290161072
2018-03-23,0.22576095740102917,0.2261809809834308,0.24032520132733884,0.2143560617067831,0.2153865916986862,0.2145529798008467,0.2261809809834308,0.21183230323252117,0.20990689824968578,0.21113483280678785,0.2271935621210034
2018-03-26,0.22629654766927843,0.22670663148041456,0.24099216363773132,0.21487829560898425,0.21590965551360272,0.21507224849195344,0.2267066314804146,0.21177131738636107,0.2100201430631927,0.2111993397440386,0.22768257304663003
2018-03-27,0.22626091393238978,0.22668720643461635,0.2410081202907916,0.2147901383728522,0.21582707165007886,0.21498312666792738,0.22668720643461637,0.21173892302585734,0.21000031181933373,0.21117969126134478,0.2276747832154305
2018-03-28,0.2264022354043037,0.2268624940542536,0.2412993458234745,0.21491543781346759,0.2159645341346541,0.21510620027783517,0.22686249405425363,0.2123693424495721,0.21049258307258298,0.2117797344411398,0.2278964395800838
2018-03-29,0.22652079680343534,0.226933026698152,0.24130260273435092,0.21482959593401718,0.2158933888906745,0.2150274116908505,0.226933026698152,0.21147742258604235,0.20968478181419162,0.21098113195039558,0.22786645050808482
2018-03-30,0.22647561446378128,0.22688744383327655,0.24128560338986912,0.21478044909293084,0.21583972308297544,0.21497992584200412,0.22688744383327655,0.21159532385475702,0.20971966197712094,0.2110813737090421,0.22781998936183998
2018-04-02,0.2273552299801494,0.22758983538699162,0.24209996108606496,0.214934220334044,0.21602095998404833,0.21513476797558462,0.22758983538699165,0.21175144778389593,0.2096576071853456,0.21107617680407603,0.22829765668712917
2018-04-03,0.22762530915308155,0.2280567210481303,0.24235376527932764,0.21586949958299512,0.21693269663050663,0.21607422550096855,0.2280567210481303,0.21642625125950038,0.21398503947982336,0.21570207341016884,0.2290278783431112
2018-04-04,0.2276673037495089,0.22806055623213095,0.24231756890345102,0.2158806153895825,0.21694491672162342,0.2160847078693868,0.22806055623213098,0.216372997658431,0.21398279180943658,0.21566699876403633,0.22901307734272783
2018-04-05,0.22759363158889453,0.22801087986022003,0.24229418691588353,0.2157956292294414,0.21686793302825452,0.21599975747837338,0.22801087986022006,0.21642089878791454,0.21402461480159382,0.21570542287089162,0.22898415943000683
2018-04-06,0.22741728775143474,0.22774547501232068,0.24190835855251264,0.21549707845468719,0.216574685073435,0.2157018237742033,0.22774547501232068,0.21580146713149315,0.2134921705041237,0.2151050516728587,0.22863449798554245
2018-04-09,0.227156147820606,0.22736255194314092,0.24159556654846517,0.21498203097088311,0.21606953071547927,0.2151941568017489,0.22736255194314092,0.21522266477363974,0.21290384867812426,0.21454254610490087,0.228118906558652
2018-04-10,0.22704194344468956,0.2273301983147711,0.24161146945506162,0.2149170301152015,0.21600682364927637,0.21513161301058,0.2273301983147711,0.21515594120618062,0.21284878157974,0.21449103641304323,0.22816360196877333
2018-04-11,0.2312566378046629,0.2313723136687991,0.24555338218988115,0.2185976035971693,0.21969727060034394,0.21880853305594503,0.2313723136687991,0.2167317782831588,0.21470546907561439,0.21626895699082513,0.23195547937607028
2018-04-12,0.23125099771910293,0.23137582714679267,0.24557726275195463,0.21864064508210299,0.21973762183908052,0.2188502594277923,0.23137582714679267,0.2169296804495384,0.21488107711900897,0.21645039250524095,0.23196378751357863
2018-04-13,0.23332742462539705,0.2332175926068695,0.24633442771990477,0.2201400046204555,0.22124263539423292,0.2203460184816421,0.2332175926068695,0.2175513631361508,0.21561146673867948,0.21710368978293154,0.23357011516798887
2018-04-16,0.23357839213078516,0.23346083502618212,0.2464153782699535,0.22037898732833913,0.2214809140752195,0.22058799224778441,0.23346083502618212,0.2177773489228704,0.21584557081842892,0.2173309464457538,0.2338256239850799
2018-04-17,0.2335684180693533,0.2334270176612438,0.24639988945666796,0.22034643400073936,0.22144608745325986,0.22055401641842878,0.2334270176612438,0.21805102110958405,0.21604275330934225,0.21756937297897055,0.23377912095952103
2018-04-18,0.23546474195401593,0.23495859122527377,0.24680089556585305,0.22174865612552264,0.22285421380684695,0.22194102269996496,0.23495859122527377,0.21846204989195883,0.21638155040834745,0.2179378591964737,0.23491467525825693
2018-04-19,0.24452006652001254,0.2438732410725282,0.2554907129878293,0.2311125993119078,0.23217632803432492,0.2312732058048666,0.2438732410725282,0.22702121189802524,0.2248966126499857,0.22662569765459376,0.24352163882360958
2018-04-20,0.2467353626150413,0.24581528020716784,0.2569412801505157,0.23315573590773772,0.23420983903896475,0.23330228614836598,0.24581528020716784,0.22890408817892702,0.22669004425314446,0.22846205836044312,0.24515618271798406
2018-04-23,0.25739837056141834,0.2553858243239222,0.26667077904013115,0.24146421541104415,0.24253421383929913,0.24159907281058604,0.2553858243239222,0.23343493897073778,0.23111904620229826,0.23262241888630733,0.25356536706028227
2018-04-24,0.2573550341305289,0.2553670382056474,0.2670332968251792,0.24143012277521472,0.24249861477268075,0.24156784032438783,0.2553670382056474,0.23353134905587133,0.23124272717497885,0.23271829676209363,0.25358088425677777
2018-04-26,0.26821101186993823,0.26495710714516274,0.27504978965563587,0.25076368443849417,0.25180449255485465,0.25083530025540834,0.26495710714516274,0.24044398690583582,0.23735066748682562,0.23900347983269624,0.2616169775668829
